f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
6,28,38,17,59,90,16,27,22,17,0
63,48,63,53,42,53,19,51,27,42,1
33,94,86,72,89,66,15,50,33,26,0
38,4,3,66,33,1,28,67,75,3,0
60,36,50,58,54,86,2,29,48,29,1
85,55,69,35,25,10,50,53,27,31,0
7,77,5,61,27,31,89,68,77,45,0
4,99,84,98,96,33,91,42,23,77,1
28,61,48,8,4,75,16,88,53,71,1
56,16,11,35,7,96,27,22,81,55,0
90,51,12,49,88,40,1,29,31,84,1
5,16,16,83,7,2,43,49,37,49,0
65,51,96,38,82,39,70,31,55,85,1
95,7,12,46,22,30,65,42,64,69,1
39,74,85,49,25,14,56,42,33,45,1
7,95,51,72,73,12,14,41,31,57,0
46,40,96,31,6,75,45,61,9,48,0
27,68,74,83,66,96,4,18,40,47,0
64,45,78,47,39,39,78,12,2,37,1
51,6,19,99,2,36,9,58,73,36,1
62,68,65,83,94,62,31,82,52,19,0
61,63,87,72,36,40,31,43,77,27,0
70,30,38,83,30,61,5,49,80,6,1
78,57,83,77,47,28,89,15,66,13,0
61,95,33,97,25,78,72,39,38,10,0
40,33,29,73,32,54,12,88,80,25,1
34,45,57,16,49,24,28,53,67,46,1
56,38,17,92,67,41,48,11,56,28,0
19,67,54,38,96,71,13,28,43,12,1
72,59,10,86,2,22,49,92,0,71,0
94,9,62,82,74,64,11,75,69,69,1
67,78,92,43,30,80,78,94,16,66,1
82,7,85,48,17,47,10,79,93,98,1
21,98,76,18,30,46,12,53,42,59,1
75,15,29,1,17,81,73,58,92,65,1
77,32,95,23,39,97,32,75,97,70,0
81,54,17,39,43,45,30,49,45,15,1
81,35,92,19,55,0,96,22,15,81,1
34,73,88,19,35,57,86,61,81,98,1
19,64,83,76,35,1,94,56,87,55,0
47,95,17,72,7,22,29,58,96,72,0
73,96,36,15,20,53,62,43,96,83,1
39,68,48,48,28,24,95,53,69,43,1
72,28,69,80,58,41,45,67,27,50,1
61,12,96,64,73,21,75,3,38,14,0
68,9,44,15,81,37,94,83,68,98,1
16,27,3,38,93,16,31,32,3,26,1
53,82,2,6,46,96,71,61,50,27,0
70,65,6,78,10,76,42,81,18,47,1
17,83,57,62,46,41,28,24,78,96,1
69,57,80,12,85,8,38,53,38,72,0
20,63,58,22,36,77,79,60,94,48,0
69,19,98,9,17,22,86,28,26,16,1
44,81,31,44,72,23,68,6,21,16,0
77,32,30,62,4,2,99,53,40,30,0
30,41,9,27,67,8,30,94,12,2,0
16,24,75,58,28,96,44,46,66,66,1
41,27,51,40,7,23,99,25,40,63,0
2,6,98,3,9,76,10,98,19,64,1
57,96,25,35,44,91,76,70,69,90,0
13,88,58,98,8,77,2,20,73,28,1
53,5,17,93,86,23,23,75,11,86,0
72,67,86,71,6,62,98,20,40,13,0
86,50,65,75,75,15,14,39,97,64,0
65,84,72,81,47,24,52,21,93,6,0
17,59,83,26,25,15,88,67,4,74,0
10,69,66,47,28,13,74,30,0,64,0
48,20,50,52,40,99,53,29,60,89,1
76,65,47,62,68,55,34,1,76,61,0
14,83,79,84,55,96,48,17,61,99,0
9,73,2,57,32,23,21,57,32,3,0
21,79,37,41,79,93,92,22,95,38,0
71,86,78,24,9,2,93,92,94,98,1
34,58,16,8,62,58,36,99,93,16,1
70,96,68,37,68,76,98,69,5,36,0
64,99,47,41,48,31,27,74,88,55,0
56,76,13,34,75,40,38,49,83,93,0
96,19,99,98,73,16,72,36,62,81,1
87,19,19,54,64,42,18,7,75,44,1
83,51,22,2,7,42,27,53,89,96,1
94,51,9,82,76,37,64,56,89,56,0
88,96,71,6,10,6,55,98,68,89,1
53,72,46,45,72,94,72,74,42,28,0
99,26,7,11,40,84,24,93,44,50,1
27,53,95,71,80,42,77,70,34,32,0
74,55,54,83,69,80,8,96,96,0,0
19,56,99,73,68,48,89,21,56,70,1
59,12,4,61,87,84,40,73,74,33,0
34,86,86,21,58,1,19,89,80,61,0
63,40,12,41,80,58,78,29,35,20,0
67,77,29,1,95,93,88,79,43,52,1
6,1,49,8,68,57,28,65,58,11,1
47,38,21,34,7,76,4,97,57,15,1
45,79,27,49,58,34,56,12,40,80,1
64,7,14,97,18,45,35,71,16,75,1
40,26,98,60,76,19,62,16,30,76,1
1,13,3,27,33,16,77,48,88,14,0
53,47,74,12,5,97,85,52,97,75,0
61,10,48,20,76,58,40,19,47,42,0
20,48,95,88,19,32,80,66,27,72,1
30,74,69,24,59,43,1,13,80,36,0
69,34,12,22,42,79,95,55,91,18,0
41,93,18,32,96,6,33,65,34,37,0
84,61,17,89,0,85,32,55,38,7,1
91,4,46,76,70,63,77,51,99,53,1
27,68,59,54,9,80,88,19,67,93,0
59,42,28,62,83,68,47,55,15,62,1
60,28,29,15,96,54,80,41,15,49,1
64,19,88,1,45,19,13,96,69,67,0
64,68,27,80,8,52,91,85,57,55,0
54,24,61,65,36,5,74,45,62,86,0
60,44,66,45,84,98,73,79,0,70,0
94,27,68,52,83,92,22,22,27,3,1
86,92,45,31,1,45,64,65,33,97,0
27,56,90,33,31,98,2,87,36,39,0
93,57,38,30,91,9,88,66,19,80,0
32,6,72,62,44,48,4,44,97,71,0
96,63,5,93,26,10,22,13,88,91,0
26,67,30,35,34,10,87,19,25,54,0
48,7,37,13,88,88,64,75,99,70,0
92,86,88,43,13,83,0,69,74,35,0
27,76,24,17,69,17,44,82,36,0,0
50,8,36,23,14,10,22,61,19,67,1
55,36,58,51,3,96,97,67,11,19,0
33,94,21,96,46,76,0,37,70,50,1
75,54,35,26,7,51,31,41,26,71,1
90,12,94,78,28,70,86,91,20,21,1
56,96,0,74,32,33,18,64,88,54,1
12,45,72,64,10,41,85,39,25,10,0
25,35,34,60,68,47,42,3,79,4,0
99,59,55,18,42,71,97,79,10,94,1
97,86,44,82,46,56,59,2,18,82,0
79,19,60,99,61,95,20,61,88,46,1
28,99,1,8,31,73,24,36,83,33,1
63,59,26,75,16,51,13,86,80,20,0
38,13,49,47,28,81,74,86,64,33,1
51,97,94,98,9,23,81,58,33,11,1
38,48,88,94,65,89,4,10,58,4,0
89,85,91,39,80,63,53,81,83,25,1
92,75,83,67,68,28,29,1,2,50,0
90,46,99,67,0,98,66,1,47,5,1
73,74,40,2,24,53,30,18,57,46,0
44,20,33,32,54,58,10,51,72,0,0
1,22,96,69,30,54,47,32,11,40,1
71,34,92,96,2,14,35,35,93,57,1
27,42,91,38,92,96,79,23,31,66,1
47,55,8,20,81,67,45,31,26,88,1
2,62,73,96,97,36,51,50,67,3,0
84,75,90,4,9,23,32,38,73,84,0
78,22,85,3,31,83,94,25,95,8,1
3,26,48,85,88,62,26,5,2,50,0
96,68,39,82,20,99,30,82,10,24,0
31,84,71,40,40,26,75,70,11,96,1
85,5,37,85,63,4,67,36,25,19,1
61,65,50,72,2,39,37,60,51,85,1
55,91,88,89,25,3,64,84,98,25,1
71,57,91,89,42,50,79,8,57,81,1
92,47,65,40,91,74,16,33,13,22,0
3,93,54,96,92,34,34,37,40,44,0
31,90,14,88,35,57,12,89,61,32,1
4,1,32,98,92,81,44,96,77,57,1
76,53,41,14,10,42,23,56,19,2,0
85,49,97,58,85,97,28,75,94,52,1
7,53,89,20,24,46,74,46,21,34,0
23,82,7,88,42,75,29,19,39,4,1
67,28,8,73,40,16,7,75,1,72,1
96,28,80,13,23,2,34,36,12,8,1
54,30,54,99,52,55,90,3,3,82,1
87,48,87,45,73,26,14,35,68,43,0
21,20,17,46,22,18,7,1,87,48,0
24,65,9,50,8,76,31,24,18,40,0
16,1,99,64,5,72,71,89,8,8,1
64,47,88,36,71,40,79,26,99,13,0
54,94,49,24,6,76,46,83,44,21,1
16,1,31,40,80,67,0,36,51,61,0
19,8,16,23,70,58,3,16,3,68,0
58,69,54,82,21,56,93,37,6,26,0
90,71,24,53,48,84,21,28,69,74,0
11,0,3,86,26,26,8,90,71,86,0
95,45,99,70,5,84,25,0,96,23,1
8,30,41,73,43,84,56,93,80,69,0
8,69,62,11,73,13,86,54,76,97,0
96,72,49,54,61,26,70,91,43,57,1
41,91,97,98,38,7,65,12,80,61,1
9,63,66,43,75,70,40,80,5,82,0
96,84,67,98,73,3,42,4,68,33,1
86,16,93,88,82,43,55,53,77,9,1
33,21,30,47,0,38,48,8,40,62,0
41,10,9,61,35,82,32,97,12,70,0
55,9,60,91,13,13,83,48,97,91,0
34,53,30,3,56,14,78,66,78,31,0
75,28,4,19,35,45,2,30,67,88,1
85,78,40,5,62,11,74,39,48,84,0
90,81,19,64,3,93,89,13,11,66,0
72,6,6,46,67,44,97,77,70,76,1
45,52,60,75,84,57,35,42,73,16,0
66,94,63,0,5,19,89,47,47,60,1
81,24,57,0,3,61,65,39,10,42,1
26,58,58,47,14,96,17,80,5,64,0
7,0,58,3,45,95,9,51,60,14,0
2,72,73,36,32,72,55,57,62,21,0
27,26,18,33,55,46,46,65,50,36,0
47,21,22,58,39,26,28,36,0,97,1
84,11,18,17,43,85,33,13,50,4,1
19,84,45,86,12,43,80,36,41,31,0
47,55,16,32,9,60,81,41,5,0,0
92,51,31,18,24,35,2,44,23,84,1
9,67,66,82,71,57,7,53,54,38,0
43,64,44,98,68,51,5,48,69,18,1
70,34,60,25,21,87,80,75,12,11,0
56,55,99,27,26,77,50,12,55,81,1
74,55,13,71,62,31,50,40,14,4,0
64,11,42,55,11,94,15,83,46,49,1
66,86,44,16,12,87,58,39,25,76,0
25,61,84,4,72,17,32,34,84,44,1
29,22,62,21,26,7,77,57,54,82,0
67,38,72,81,32,59,17,23,45,56,0
38,14,86,38,12,56,88,99,54,5,1
36,59,48,64,66,21,98,19,52,77,0
69,96,84,21,8,64,4,72,92,39,1
48,66,30,74,31,63,0,14,35,82,0
24,19,2,27,28,44,10,15,89,55,0
52,71,21,46,18,24,88,95,57,12,1
30,15,95,7,95,21,67,27,30,48,0
37,34,97,17,37,52,17,81,34,68,0
18,88,16,64,33,66,46,11,81,60,0
87,62,75,83,36,75,42,10,67,71,0
20,86,65,11,35,54,53,91,50,7,0
55,13,56,90,75,21,32,78,79,41,1
31,74,29,75,59,36,57,67,87,55,1
98,20,12,68,82,19,3,47,83,27,1
97,13,43,53,80,85,11,51,99,47,1
30,68,90,76,93,23,32,67,72,2,0
29,85,29,81,94,24,24,44,33,15,1
30,70,49,23,50,27,97,86,37,97,1
33,56,81,13,25,21,14,33,61,61,0
85,28,98,31,2,31,64,50,79,13,1
50,93,38,5,1,57,97,8,52,7,0
67,86,38,43,32,14,75,24,41,49,0
16,99,81,7,31,49,32,51,73,50,0
41,79,15,76,35,15,50,62,21,96,1
31,39,52,97,84,17,78,85,75,29,0
3,40,54,44,59,41,80,5,53,52,0
66,75,12,67,51,53,19,38,93,56,0
64,11,36,23,12,74,58,48,50,2,1
70,33,95,86,46,15,93,28,68,52,0
3,10,60,77,86,49,79,90,27,12,0
4,63,23,95,93,60,44,23,8,20,0
66,88,29,4,17,11,76,79,99,33,1
33,64,58,13,76,48,31,16,48,67,0
42,72,17,6,93,2,57,89,45,59,0
54,52,11,28,82,5,64,27,30,21,1
44,33,43,48,77,26,48,13,35,84,1
33,2,57,67,45,7,81,94,36,14,1
24,59,24,93,32,53,22,80,1,7,0
89,84,46,67,28,78,86,21,31,99,0
78,47,56,73,65,73,61,96,43,42,1
41,27,95,45,0,18,57,36,45,79,0
51,11,10,2,83,65,56,0,68,28,0
75,75,14,24,41,93,71,89,93,35,1
32,8,20,62,0,34,92,77,34,89,0
82,58,76,26,40,55,16,11,40,99,0
51,63,79,29,44,84,52,76,9,18,1
58,14,46,40,64,28,95,22,51,5,0
12,58,86,62,59,76,61,15,78,52,0
11,93,16,38,51,12,65,48,71,91,1
10,16,83,97,68,80,66,31,45,21,0
30,20,65,37,50,36,16,19,13,46,0
39,28,80,80,7,11,51,32,78,51,0
79,79,40,41,43,93,54,36,68,7,0
66,37,94,15,37,54,83,52,73,90,0
25,94,13,39,87,11,75,67,82,67,1
16,95,74,86,62,94,10,30,56,16,0
57,88,30,3,93,64,4,53,9,27,0
58,73,55,74,30,89,56,59,40,99,0
83,90,19,14,26,1,96,47,68,1,0
96,70,57,79,19,93,46,16,48,29,1
62,29,85,6,94,84,81,96,35,46,1
93,23,6,34,72,68,37,40,31,86,1
62,12,0,13,98,19,30,53,95,78,1
17,36,40,48,94,71,91,79,69,81,1
41,53,78,14,90,14,29,64,34,76,1
46,26,89,97,56,1,77,26,67,67,0
5,81,44,2,10,48,95,1,73,39,0
57,42,56,33,98,22,63,13,28,96,1
38,68,27,8,16,95,71,58,0,66,1
64,33,91,21,51,19,91,43,53,10,1
77,42,10,72,24,46,53,53,2,65,0
65,89,67,15,27,6,78,39,86,81,0
32,48,49,55,41,66,77,73,69,56,1
19,50,78,16,39,41,76,13,38,96,1
60,18,93,52,83,97,41,72,49,98,0
89,27,8,42,36,19,52,98,26,32,1
6,92,89,64,16,19,79,99,17,97,0
26,16,56,82,67,91,42,56,95,56,1
92,26,74,98,72,83,3,88,57,43,1
82,82,63,95,32,46,84,44,95,43,1
68,64,30,43,35,37,90,84,3,34,0
39,67,66,0,42,68,94,56,26,51,0
31,74,75,57,72,28,23,91,94,4,0
63,67,57,77,47,53,11,45,62,35,1
83,75,26,38,69,86,20,52,69,24,1
65,65,98,82,21,86,97,16,83,63,1
92,77,65,73,72,51,5,97,5,1,0
37,34,96,42,99,63,94,21,4,15,0
4,39,22,53,85,24,72,23,33,33,1
57,93,81,8,28,32,77,31,91,74,1
26,1,7,11,61,54,64,61,6,19,1
76,48,7,5,38,40,59,24,18,72,1
12,70,53,88,23,19,37,10,27,55,1
62,26,46,81,72,91,75,13,91,52,0
31,99,71,62,82,50,70,56,69,76,1
9,15,81,34,65,23,46,58,26,6,0
25,51,57,20,30,28,93,54,62,89,1
41,70,38,58,5,87,89,44,91,83,1
60,63,65,31,78,88,93,93,38,70,0
62,14,47,12,4,50,81,20,93,57,0
79,7,34,65,30,9,9,32,39,68,1
20,96,69,52,80,55,51,87,77,18,0
17,20,27,18,41,19,19,41,1,74,1
76,86,52,55,42,11,52,54,27,75,0
92,20,58,88,71,86,92,55,28,37,1
98,76,35,94,27,59,79,59,40,86,1
49,32,13,76,34,20,18,79,77,34,0
47,32,41,75,73,85,97,66,39,59,0
93,33,0,65,62,40,98,61,68,12,1
30,88,3,1,6,37,18,33,59,3,0
93,47,23,65,93,68,86,42,35,16,0
57,36,39,82,44,11,16,24,63,47,0
76,76,59,57,54,58,85,48,60,39,0
53,60,93,17,65,20,21,37,71,57,0
72,34,19,87,18,36,86,0,48,86,0
42,28,16,43,23,73,25,95,10,24,0
8,88,7,17,1,71,56,80,58,58,1
87,34,80,83,41,56,78,13,94,82,0
77,61,36,14,3,34,64,94,34,43,1
88,77,62,31,47,8,4,54,11,92,0
64,51,91,10,40,99,35,74,46,58,1
43,77,36,57,39,5,82,33,42,65,1
89,87,27,62,15,48,5,99,88,28,0
24,16,82,72,87,49,94,41,77,93,0
35,38,25,10,87,72,88,7,92,84,0
88,30,92,16,34,70,5,10,8,32,1
41,82,98,57,78,84,80,81,18,29,1
87,8,13,59,88,92,7,6,8,74,1
37,4,76,6,2,2,59,34,65,38,0
46,34,3,64,65,6,3,83,67,51,0
19,75,67,54,34,62,36,7,38,1,0
29,82,31,36,80,24,56,40,69,84,0
96,85,68,67,77,22,54,81,28,55,0
2,5,48,65,57,48,59,81,6,57,0
5,58,62,5,18,95,78,55,31,3,0
20,92,5,7,81,24,92,72,19,51,0
58,91,75,58,42,88,76,10,0,61,1
83,17,33,53,30,89,11,37,28,2,1
43,5,46,48,1,50,24,99,24,28,1
37,67,67,75,50,95,48,76,56,96,0
77,23,58,48,7,37,23,98,46,46,1
27,40,28,34,43,66,44,24,30,71,1
35,50,53,4,92,49,9,19,13,68,0
52,67,67,15,38,19,61,86,95,13,0
46,21,96,25,26,16,78,5,73,85,0
56,90,6,46,55,65,89,61,95,42,0
67,84,16,57,66,60,36,30,12,43,0
58,63,97,47,92,41,83,37,61,89,0
69,41,41,93,36,12,35,74,54,43,0
48,17,67,68,23,23,97,76,28,14,1
6,99,75,74,64,45,7,15,10,89,0
58,40,59,60,0,16,32,21,61,66,0
2,91,2,7,46,39,98,12,90,90,0
49,42,40,67,82,97,75,25,29,70,0
74,52,10,97,59,65,16,37,50,1,0
36,28,83,31,50,54,63,1,64,63,0
18,1,82,58,14,48,37,31,52,95,1
79,86,9,65,96,38,36,39,2,30,0
68,82,96,67,26,81,3,5,26,90,0
52,66,10,81,12,16,17,92,48,28,0
65,71,27,47,79,42,14,71,34,19,0
3,18,71,33,48,63,48,95,71,91,1
70,12,29,42,2,89,17,55,19,6,1
0,7,76,26,25,86,56,36,59,17,0
49,38,65,39,73,82,35,19,87,58,1
38,95,36,88,90,1,87,93,89,64,1
74,12,53,18,67,79,70,61,39,86,1
58,26,42,44,11,6,1,68,47,89,1
85,64,52,57,21,88,14,21,78,58,0
10,56,56,30,22,93,88,29,58,91,1
46,20,5,85,53,66,14,30,98,20,0
43,50,2,88,66,45,76,46,5,5,1
61,32,47,50,81,61,91,19,59,86,0
64,78,62,56,96,44,59,2,21,42,0
26,29,22,73,47,11,68,9,12,1,1
6,27,44,87,85,60,16,18,58,18,0
71,3,29,84,20,89,93,30,37,94,1
77,43,26,33,64,64,24,70,13,66,0
34,45,98,75,82,49,87,47,78,19,1
93,15,20,99,33,28,59,52,64,94,1
43,92,44,64,54,98,81,56,76,72,0
34,9,86,55,55,1,56,10,86,27,0
18,82,76,87,40,72,21,66,31,65,0
14,14,13,98,94,73,91,94,10,72,1
97,96,39,71,45,34,41,98,95,92,0
33,62,54,15,41,96,12,98,95,81,0
6,71,39,74,79,1,40,37,43,8,0
44,81,22,76,29,58,46,12,25,92,1
45,16,70,21,94,73,38,64,52,97,1
74,55,18,79,57,19,62,32,65,55,1
68,8,49,0,75,8,5,39,43,60,1
25,75,96,58,24,24,98,1,10,75,1
35,70,63,18,72,9,73,72,17,99,1
36,17,74,86,83,58,70,33,2,69,0
9,48,31,15,15,89,93,19,41,79,0
46,47,99,10,69,86,6,80,98,94,1
84,92,94,0,96,90,12,91,11,10,0
46,78,10,77,33,58,72,66,14,66,0
73,40,18,44,76,11,15,58,53,42,0
26,33,26,12,33,7,76,65,96,90,0
4,45,22,51,83,94,0,95,62,48,1
35,60,24,94,88,72,56,85,78,12,0
26,40,5,62,40,98,70,88,66,52,0
55,96,29,74,3,20,74,36,91,2,1
19,69,49,0,10,87,12,88,40,44,1
33,21,95,95,79,25,72,88,0,3,0
58,1,48,92,72,11,98,16,26,89,0
0,66,56,3,8,39,31,99,29,11,1
98,62,2,77,97,42,82,33,87,11,0
81,77,79,36,51,10,95,94,65,41,0
39,74,25,57,54,97,38,75,44,89,0
85,27,60,62,23,3,49,9,71,51,1
89,45,75,83,49,66,57,89,69,62,0
91,80,61,93,66,41,43,2,66,16,0
38,47,7,44,53,51,36,47,87,36,1
84,80,21,2,61,54,16,68,21,73,1
47,35,88,47,83,69,11,36,96,18,0
80,21,75,33,84,93,83,48,65,6,1
59,77,60,51,74,57,96,10,69,40,0
90,64,57,10,66,47,45,88,66,37,1
34,30,31,55,52,55,77,61,11,11,0
19,13,84,10,69,90,94,54,95,89,1
22,44,11,81,21,63,12,15,2,57,0
48,65,15,91,34,42,99,70,72,90,1
43,75,74,81,42,35,10,51,99,10,0
8,9,69,90,48,60,55,57,13,54,0
30,97,70,65,41,95,74,89,92,43,1
13,69,30,39,96,88,77,20,79,35,1
63,46,33,98,28,52,73,10,7,68,1
79,14,37,61,22,71,13,81,75,71,1
3,20,78,8,57,82,57,70,54,86,1
23,40,67,97,44,26,70,56,63,42,0
17,88,49,99,92,82,95,86,87,67,1
54,71,53,15,51,66,77,68,20,33,0
85,63,12,29,98,48,25,98,73,55,1
70,96,70,73,99,34,65,27,49,29,1
3,67,48,93,29,75,81,7,11,34,0
83,72,95,12,40,2,84,56,75,60,0
96,8,96,91,4,5,77,20,60,72,1
60,16,60,8,3,11,41,37,75,40,1
35,88,38,39,69,61,2,1,35,69,1
55,25,21,47,46,75,61,54,96,99,1
12,50,33,50,36,94,41,15,75,25,0
20,62,95,21,70,24,52,72,91,24,0
42,98,12,20,59,84,39,19,67,3,0
5,31,62,54,56,12,43,16,5,64,0
74,72,82,56,16,17,42,32,10,28,0
59,1,92,16,51,81,19,90,89,81,1
74,67,95,69,8,80,85,37,60,45,1
27,7,90,29,74,0,20,88,13,99,1
86,7,87,27,81,42,15,54,40,33,1
24,44,89,1,90,29,49,35,70,11,0
27,32,2,27,8,27,87,53,84,4,0
11,18,20,21,94,14,18,34,72,40,0
87,8,87,48,18,91,92,77,86,83,1
7,5,78,73,53,71,15,41,68,38,1
67,22,94,58,44,66,63,14,38,89,1
93,79,33,7,20,6,0,65,97,27,0
0,69,39,38,54,99,3,62,74,35,1
16,76,89,43,63,35,1,37,67,24,0
92,60,58,45,16,6,44,69,60,38,0
72,32,56,25,40,88,88,18,98,48,1
16,7,62,32,46,31,1,55,74,1,0
49,82,45,53,82,51,40,32,9,51,0
60,91,51,18,58,31,83,34,52,98,1
73,28,33,13,67,89,10,49,49,60,1
73,95,2,77,87,94,83,61,25,60,0
26,11,42,88,61,47,96,20,75,57,1
56,70,12,42,16,90,10,70,63,51,0
71,9,99,17,7,28,16,70,7,77,1
58,73,12,82,26,62,42,16,35,6,0
96,1,59,46,87,20,5,53,15,92,1
46,66,61,12,75,64,6,31,3,50,0
46,95,44,86,93,48,29,70,64,34,0
37,64,56,86,97,33,66,7,90,46,1
67,16,69,73,62,91,59,77,50,45,0
41,34,74,64,80,10,64,16,64,67,0
36,30,71,81,96,17,65,16,56,65,1
46,37,4,89,47,42,90,18,93,71,1
70,70,81,8,73,77,16,20,0,65,1
40,60,30,3,54,5,42,75,6,42,0
93,14,38,51,59,21,53,65,84,88,1
63,6,87,21,97,93,9,0,90,24,0
96,13,76,30,7,59,15,53,41,93,1
5,55,85,36,23,57,11,32,49,92,1
88,96,60,57,75,14,31,7,2,46,0
45,11,88,64,75,19,3,3,31,87,0
38,2,52,55,50,10,35,90,3,69,0
99,5,70,7,92,5,2,53,12,59,1
24,3,61,50,21,94,15,22,45,11,0
25,60,29,99,75,28,47,84,14,77,1
27,62,48,22,13,76,95,88,49,83,0
4,22,78,68,46,86,41,40,20,78,1
59,67,29,37,47,0,15,1,43,3,1
38,65,63,42,26,77,17,44,63,78,1
60,34,39,39,43,98,78,24,92,23,1
95,80,63,64,22,60,93,35,1,4,1
98,21,71,47,42,28,56,35,20,75,1
17,42,52,88,74,98,72,19,74,75,1
80,90,82,48,34,4,82,52,17,45,1
43,5,97,19,0,84,42,79,92,73,1
16,20,59,23,35,16,27,90,33,92,0
22,14,18,48,34,19,16,4,77,86,1
90,26,71,73,69,26,34,98,23,54,1
33,49,65,90,46,22,24,49,89,54,0
59,56,85,61,54,34,56,56,62,97,1
55,3,9,53,35,74,82,69,57,67,0
81,78,68,23,11,68,63,14,67,49,0
25,76,60,78,52,83,17,27,33,67,1
51,16,95,14,10,37,30,22,36,78,0
45,63,4,49,70,68,97,88,53,61,1
54,89,11,68,87,89,83,91,65,81,1
59,91,5,46,88,31,1,67,92,50,0
51,74,96,71,15,68,26,26,39,78,0
4,55,64,76,0,11,96,67,77,9,1
93,56,40,96,79,10,36,11,5,15,0
67,93,3,3,39,8,67,96,45,5,0
67,57,69,35,55,84,13,63,35,18,0
66,98,51,46,60,28,71,56,10,84,0
56,41,46,14,75,67,69,77,53,59,0
71,81,28,85,48,28,44,78,10,70,1
22,71,57,22,68,30,8,18,27,55,1
30,91,55,92,88,11,50,2,11,13,0
63,63,83,39,99,19,65,2,35,56,1
18,46,74,45,87,57,58,13,6,13,0
46,84,24,66,46,49,41,90,80,86,0
37,73,40,83,21,36,37,54,97,45,0
20,60,93,2,31,76,78,68,85,41,0
77,78,13,61,16,89,86,93,19,80,0
32,35,24,61,60,23,76,63,93,5,0
30,35,34,26,21,77,70,10,53,49,0
30,75,73,41,62,44,25,90,14,41,0
80,36,68,18,22,19,72,38,77,22,1
80,60,61,90,32,87,24,64,64,21,0
95,5,73,89,29,36,46,14,16,33,1
79,7,33,78,45,10,71,68,15,94,1
23,63,73,86,66,0,3,57,11,93,0
31,89,29,94,9,46,53,62,56,58,1
35,46,58,91,37,52,60,89,62,90,0
14,46,75,35,92,7,48,36,27,96,0
63,89,81,6,99,72,6,6,35,79,0
22,24,99,97,17,21,2,73,26,34,1
10,17,30,64,87,51,0,80,41,97,0
47,28,22,69,86,58,52,62,35,56,1
8,61,29,64,87,83,73,30,56,10,1
14,46,89,9,85,30,56,77,49,92,1
94,6,65,18,36,37,81,2,21,82,1
83,4,97,96,42,21,47,11,58,39,1
12,38,22,36,23,9,84,84,15,63,1
88,8,69,82,28,60,27,24,89,86,1
92,67,82,91,80,6,37,45,69,18,0
8,44,3,22,82,82,83,79,20,91,0
2,56,40,6,71,10,40,54,92,86,0
26,56,33,17,25,22,61,42,86,34,0
78,24,93,71,33,71,80,61,46,9,1
78,4,3,89,80,41,70,41,2,24,1
50,20,32,7,74,52,89,89,25,36,0
14,64,99,92,43,51,29,38,58,57,1
29,1,7,93,61,17,30,89,68,50,1
67,88,94,22,26,59,73,31,24,24,0
57,70,36,25,85,46,91,3,82,47,1
94,82,49,5,48,29,24,44,20,36,1
85,84,18,51,53,67,15,31,53,53,0
93,13,69,40,11,49,1,75,0,50,1
31,43,93,78,61,80,30,80,35,82,1
75,85,78,60,64,99,68,44,47,38,1
77,52,64,64,0,87,18,48,3,58,1
70,40,76,57,48,23,78,53,92,39,0
25,6,37,62,32,23,99,51,73,2,0
12,17,34,41,18,31,54,72,30,24,0
11,3,45,48,36,88,56,44,51,94,1
21,14,65,69,29,94,72,37,78,22,1
41,70,56,29,30,34,9,46,97,76,1
90,94,11,18,57,89,43,29,96,31,1
30,78,21,17,10,58,87,47,30,81,1
32,84,3,4,28,16,38,15,27,6,0
25,25,36,63,99,73,22,35,84,28,1
56,60,3,61,6,37,20,40,93,92,0
66,9,4,37,70,47,60,73,1,64,0
56,58,21,31,55,75,53,12,72,53,1
41,96,76,42,32,60,10,79,88,20,0
53,76,95,52,17,91,35,67,1,99,0
35,12,0,71,37,46,97,54,41,6,1
81,42,16,79,88,27,85,12,12,42,1
26,73,63,38,30,42,21,74,62,87,1
31,3,37,40,12,23,11,85,41,72,0
58,16,50,86,86,32,19,9,61,93,1
97,66,70,5,18,17,67,59,54,61,1
33,20,89,12,9,77,32,81,81,6,0
97,29,87,58,87,12,67,56,86,59,1
59,39,24,25,31,49,22,50,31,98,0
39,79,50,22,31,93,42,51,94,17,1
46,77,46,46,42,66,33,67,53,7,0
71,71,0,19,6,68,80,2,23,17,1
94,88,11,21,68,94,33,13,10,31,0
7,91,77,23,45,46,99,91,26,77,1
16,99,99,35,85,85,79,37,0,89,1
62,28,3,60,85,6,44,7,7,18,0
77,47,66,82,84,9,82,81,47,15,0
31,65,21,82,60,29,40,70,68,81,1
64,58,95,95,33,90,87,11,5,49,0
91,65,93,88,96,24,92,28,49,16,1
12,70,4,34,16,48,48,31,5,31,0
58,2,99,40,1,62,3,49,54,1,1
42,99,51,46,97,10,71,32,44,73,0
61,29,80,58,62,53,99,65,13,98,1
15,35,56,72,50,18,14,22,60,66,1
44,92,47,60,74,22,99,99,9,59,0
19,17,78,43,50,76,89,80,10,37,1
76,51,8,90,63,12,91,14,0,68,1
40,84,60,34,1,4,89,56,36,65,0
78,37,20,75,46,85,82,74,66,92,0
30,53,78,43,68,22,83,78,91,5,1
87,93,23,21,98,4,34,27,1,15,0
61,21,75,68,80,38,81,84,65,43,1
59,83,21,99,11,48,48,71,49,86,1
92,99,66,35,48,52,52,8,98,29,0
