f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
42,62,95,18,41,95,11,55,17,70,1
49,17,61,1,79,96,24,62,45,31,0
30,68,1,57,53,76,92,18,72,59,1
67,89,85,66,46,43,84,97,85,28,1
42,56,40,57,71,6,53,45,74,66,0
50,79,64,91,95,89,31,84,4,38,1
1,57,26,76,91,16,43,89,90,45,0
27,60,21,86,53,44,62,96,17,34,1
11,53,59,92,26,41,2,40,61,94,0
18,22,1,70,84,3,71,55,30,77,1
63,56,74,3,31,82,21,34,32,93,0
49,0,92,87,94,49,52,7,41,2,1
53,47,27,85,14,81,53,15,98,12,0
42,87,1,3,2,97,35,17,55,25,1
38,94,92,58,8,47,16,93,23,67,1
37,6,25,49,69,38,82,13,96,78,1
42,20,93,55,95,99,29,57,33,82,0
34,86,58,70,61,64,44,91,31,9,0
50,30,47,67,19,94,24,81,60,18,0
87,66,31,52,95,48,51,3,33,67,0
79,48,29,60,70,33,80,98,76,47,1
96,51,99,14,5,95,42,37,48,4,1
10,40,5,6,88,47,44,80,59,87,0
12,69,43,3,82,70,45,79,61,44,1
40,68,43,17,61,8,73,46,45,71,1
63,15,20,80,68,65,56,19,61,74,0
91,94,11,79,72,41,54,21,73,99,1
23,36,78,57,74,84,95,38,29,91,1
45,43,47,39,16,51,77,63,23,1,1
87,73,49,20,32,3,56,99,76,13,1
13,23,84,38,18,7,71,54,29,95,1
68,52,90,71,9,22,52,70,24,51,0
45,88,93,65,0,1,18,28,7,11,0
72,38,1,9,74,65,78,64,88,63,1
26,23,9,88,74,96,45,87,82,99,1
7,76,19,37,76,47,56,26,75,98,0
73,61,70,42,11,28,31,71,16,46,1
20,93,39,81,46,2,78,12,84,95,0
28,0,83,73,54,17,67,1,94,18,0
20,72,14,72,35,99,67,76,42,78,1
2,56,55,98,99,6,31,80,5,94,1
63,99,6,0,69,74,24,72,54,31,0
20,67,41,41,6,95,66,48,60,4,0
84,51,53,97,80,78,89,74,52,93,0
64,64,77,3,19,77,8,7,60,17,1
77,81,77,90,89,55,9,80,73,80,1
62,37,13,14,26,41,37,35,59,45,0
22,88,63,41,35,23,55,19,23,74,1
70,12,89,52,64,76,84,19,41,87,1
34,34,6,73,41,63,27,21,35,92,0
13,98,10,2,69,81,14,46,25,37,0
51,73,29,92,87,52,48,78,38,10,1
53,46,70,35,41,1,16,13,89,29,1
18,32,2,20,61,17,1,67,28,36,0
87,44,51,4,83,60,7,19,77,48,0
99,20,55,48,12,44,46,87,50,53,1
6,57,13,14,72,81,80,99,44,54,0
63,97,99,6,32,49,61,4,61,30,1
47,88,21,33,44,98,7,45,14,2,1
58,80,85,94,51,94,51,20,6,70,1
2,5,15,7,27,5,91,34,97,78,1
46,55,94,17,37,85,1,92,2,99,0
86,32,38,33,75,29,59,19,99,27,0
49,13,39,24,51,12,0,70,48,15,0
32,20,15,10,25,18,57,54,38,50,1
89,54,30,14,67,79,96,48,47,41,0
18,25,39,67,66,59,31,52,33,64,0
39,75,59,88,35,74,72,13,46,28,1
32,15,63,89,1,39,90,84,73,27,1
26,55,2,38,22,83,13,36,59,32,1
62,45,4,93,18,90,69,40,27,64,0
34,9,97,38,40,25,1,74,65,53,1
40,37,58,22,31,72,40,88,96,39,0
96,83,97,33,87,15,75,58,39,87,0
96,90,86,34,47,73,84,22,24,51,0
35,28,78,19,72,74,48,74,41,7,1
41,13,70,15,79,73,65,44,16,68,1
89,5,80,68,93,11,97,69,17,38,1
80,32,30,62,60,84,34,30,2,18,0
65,89,47,36,89,21,65,55,75,83,0
76,19,56,47,41,90,88,84,95,19,1
23,86,44,33,72,33,50,75,35,94,0
31,42,88,15,97,49,73,96,52,57,0
70,45,55,15,42,20,97,73,1,45,0
61,86,67,81,30,43,31,6,53,76,0
28,16,1,10,67,22,23,78,79,65,1
95,9,89,80,70,62,76,94,50,8,1
72,87,22,1,12,97,52,41,21,20,1
27,95,19,68,46,22,85,40,46,35,1
57,27,29,41,75,72,32,24,91,24,1
76,30,21,4,50,59,12,58,15,88,1
80,30,91,13,49,11,32,0,95,48,1
72,6,40,0,20,19,80,47,47,14,1
8,79,64,45,44,44,38,45,48,98,1
86,83,36,43,63,23,45,38,37,26,1
1,70,39,8,71,45,89,52,94,65,1
39,47,39,74,64,44,42,41,11,19,0
8,49,27,21,6,94,85,18,50,88,0
98,23,21,6,58,81,65,76,9,22,1
98,65,51,0,63,7,87,2,16,46,0
52,53,64,25,85,16,43,23,95,39,1
59,72,88,95,8,32,51,1,92,66,0
28,84,25,1,39,75,78,31,32,28,0
8,86,1,28,67,16,64,57,20,26,1
98,82,65,27,40,94,43,39,0,10,0
53,12,98,3,11,73,94,9,96,92,1
60,69,8,86,28,34,23,36,81,22,1
73,48,14,27,90,32,6,46,25,94,1
9,77,65,35,43,49,60,71,33,26,0
24,58,64,5,39,44,37,57,41,38,1
46,29,31,67,89,76,65,4,52,89,0
39,23,93,66,82,70,81,78,70,4,0
73,77,14,15,21,26,83,6,79,63,1
29,65,8,81,39,80,12,92,79,94,1
43,62,92,37,5,59,35,97,29,63,1
86,70,74,16,64,18,11,25,43,78,0
95,5,39,67,22,18,71,74,55,98,1
68,20,77,78,48,1,35,9,58,87,1
43,14,10,17,69,8,72,18,42,22,0
60,87,90,56,2,66,76,91,89,32,0
0,98,10,96,80,95,52,24,25,12,0
20,42,53,12,30,26,52,0,58,88,0
85,45,4,99,50,38,2,64,71,50,1
52,69,33,21,24,78,86,3,76,41,0
87,73,16,99,1,81,65,46,42,69,1
20,41,17,10,68,15,70,47,58,55,0
71,80,36,5,92,67,29,25,67,19,1
75,83,59,83,50,9,38,70,64,5,0
17,83,92,12,87,83,98,83,6,64,1
25,50,4,91,8,93,55,83,40,35,0
87,35,60,26,26,66,99,54,52,28,0
40,3,96,43,25,87,24,15,84,10,0
96,35,1,14,95,96,8,51,98,14,1
11,2,47,62,7,2,1,96,58,59,0
84,11,95,27,23,88,87,80,8,95,1
67,98,22,94,48,7,84,6,86,92,1
68,87,59,61,91,5,20,19,16,59,0
47,61,20,91,74,37,61,38,48,62,0
22,83,95,73,90,56,22,90,75,38,0
16,3,27,30,66,58,19,72,73,9,0
57,8,4,7,47,6,2,20,84,71,0
8,10,74,65,29,68,28,92,88,78,0
68,14,24,65,20,92,94,95,6,82,1
16,26,95,82,63,71,67,83,69,91,0
79,34,93,45,7,83,40,81,6,89,0
62,16,16,4,44,31,56,97,72,97,0
64,78,69,86,87,37,89,68,92,99,0
44,13,35,87,20,58,64,3,11,98,1
99,65,77,95,41,48,5,19,52,56,1
39,72,35,47,7,50,35,41,52,35,1
95,48,73,95,33,20,23,80,91,27,0
35,8,57,97,43,6,43,35,26,58,1
23,76,57,90,12,26,77,63,4,63,1
44,73,69,39,3,35,60,55,53,64,1
54,25,78,14,59,55,12,78,34,62,1
81,98,69,71,21,51,85,57,70,31,0
67,10,38,47,31,79,92,50,14,69,0
76,5,12,97,44,69,41,73,18,95,1
1,62,47,60,54,12,55,17,70,46,0
76,95,9,0,71,18,45,30,11,90,0
69,35,12,55,2,71,51,72,34,15,0
82,24,9,34,97,69,34,65,26,85,1
32,54,90,49,22,47,5,30,19,21,1
65,95,82,32,20,29,69,56,37,33,0
24,80,83,26,62,49,92,66,78,24,0
66,31,69,76,59,61,87,88,59,0,0
59,99,36,1,32,22,12,12,50,55,1
48,30,42,74,69,17,70,30,0,80,1
36,99,76,88,73,61,90,66,0,96,1
77,30,94,68,0,43,22,0,22,90,1
19,38,19,10,52,59,68,14,80,12,0
83,60,1,72,75,5,75,47,14,56,1
49,89,86,19,3,71,88,93,63,90,1
64,24,97,69,15,81,18,98,1,50,1
18,95,8,98,23,46,97,8,93,37,1
90,83,98,0,88,72,57,16,26,61,1
38,62,59,17,21,67,28,80,63,62,0
85,43,18,78,95,15,42,40,50,33,1
92,22,58,83,28,77,24,48,27,17,1
29,33,42,21,38,34,98,98,77,60,1
92,48,90,50,6,91,12,98,63,61,0
4,23,18,45,53,15,37,82,64,94,0
2,92,27,55,62,38,10,17,86,64,0
86,68,49,24,43,86,88,84,40,97,1
93,46,8,52,91,7,29,57,69,39,1
5,42,48,84,62,84,41,51,17,27,0
33,40,23,55,60,3,98,57,9,38,0
85,99,8,9,15,36,66,11,46,89,1
30,13,25,31,23,19,21,46,38,42,0
22,58,52,27,66,98,5,14,83,2,0
28,30,90,71,54,39,54,79,1,47,0
28,63,37,1,98,72,48,62,85,91,0
82,15,89,85,99,65,99,80,87,61,1
54,14,92,93,10,50,99,66,49,41,1
90,7,5,7,15,25,35,35,27,21,1
35,56,7,60,92,41,51,67,45,68,1
77,2,35,86,23,21,88,89,13,63,1
10,73,33,66,85,73,90,52,13,21,0
2,83,17,99,64,16,74,59,85,3,1
31,6,25,95,19,46,66,47,49,76,0
72,3,64,63,78,7,87,38,59,51,1
8,87,26,98,28,95,63,49,35,42,1
17,83,10,47,44,86,64,73,99,43,0
13,89,91,96,60,64,39,99,73,83,1
48,54,45,81,27,47,43,3,4,95,0
90,94,93,13,25,48,46,37,93,84,0
82,47,68,2,48,97,77,0,12,15,0
13,25,12,16,51,39,97,54,68,19,0
74,19,93,37,61,92,26,37,53,31,1
7,38,35,39,88,0,43,58,9,65,1
40,2,53,94,91,23,73,32,89,90,0
58,95,48,44,66,97,48,45,67,44,0
18,7,58,21,65,68,33,27,2,67,0
51,14,38,67,11,12,57,12,94,29,0
69,61,24,77,39,33,58,77,66,86,0
81,52,30,84,56,89,80,39,35,91,0
63,72,88,48,57,95,86,14,94,46,1
64,0,12,50,57,50,44,73,23,19,0
36,27,5,68,72,19,77,43,36,8,1
26,30,17,54,17,54,86,84,49,20,0
47,39,81,13,84,82,39,20,14,23,0
7,54,20,99,30,86,43,77,24,10,1
80,73,49,87,84,24,63,10,52,84,1
42,39,58,11,34,49,18,73,49,88,0
60,83,88,30,71,10,1,27,22,95,0
58,34,19,76,84,57,78,94,40,99,0
20,19,32,67,62,14,70,12,62,19,0
34,1,48,29,15,50,4,12,26,20,1
2,16,72,45,74,41,58,89,34,32,0
30,78,14,32,96,70,98,20,34,50,1
19,22,9,46,30,79,60,27,81,33,0
26,4,71,10,93,91,14,83,53,6,1
79,66,7,59,70,83,94,98,67,40,1
63,75,68,69,74,43,52,27,12,35,1
34,17,19,67,31,53,80,81,69,85,0
72,62,94,2,72,18,74,93,79,10,0
77,2,94,6,39,0,27,89,63,76,1
67,31,49,49,68,42,35,66,86,74,1
84,51,46,61,48,58,80,91,45,35,0
2,85,48,93,68,59,82,99,12,39,0
69,18,13,33,65,29,0,24,45,23,1
93,83,72,97,59,6,39,5,46,84,0
10,78,43,57,47,60,97,23,63,30,1
9,20,40,16,40,98,35,9,90,12,0
12,18,94,79,96,41,5,20,30,59,1
39,50,33,64,88,11,82,93,29,95,0
14,21,68,61,92,11,11,53,92,66,0
48,6,5,32,77,5,42,94,41,29,0
59,42,92,47,50,55,76,58,58,97,1
25,46,10,66,7,87,72,84,91,90,0
13,88,75,24,32,98,31,49,59,72,0
0,59,83,38,89,76,32,69,22,78,1
9,73,97,84,8,73,95,63,82,96,0
70,24,34,13,15,10,88,85,67,0,1
10,39,88,67,45,46,83,93,23,14,0
44,52,59,71,35,54,6,0,38,5,0
55,96,94,70,42,62,83,41,98,19,0
62,34,3,49,67,37,2,67,42,59,1
92,22,4,78,82,17,80,93,89,91,1
5,75,77,41,31,34,70,26,47,61,1
68,49,61,49,94,29,37,51,59,84,1
49,2,9,93,78,26,53,79,19,23,0
43,62,19,70,67,60,82,15,17,3,0
35,94,52,50,96,0,99,45,18,97,0
44,89,77,84,36,24,45,52,40,16,1
0,72,34,32,0,71,65,54,96,9,0
94,53,93,45,24,15,91,97,29,58,0
1,98,98,64,10,59,54,41,87,11,1
19,21,8,80,33,24,20,1,71,0,1
8,48,58,77,45,4,35,0,56,31,0
9,44,88,3,75,26,94,76,38,33,0
27,26,85,61,21,72,37,51,92,59,1
25,87,52,11,24,10,95,84,37,66,0
67,36,72,80,88,62,32,43,15,9,0
16,15,62,83,68,79,78,70,30,66,0
7,53,23,57,57,43,19,30,36,94,0
96,92,99,50,67,4,91,6,71,76,1
39,33,75,79,35,30,74,87,68,36,1
69,53,11,51,97,1,16,67,97,31,0
63,15,66,61,0,95,42,38,38,10,0
77,40,44,82,44,58,76,53,9,64,0
72,36,90,42,97,29,64,28,72,28,0
98,87,3,62,27,9,43,88,11,38,0
77,41,82,26,40,41,64,88,89,67,0
99,96,16,54,16,57,51,79,14,32,0
99,35,3,22,43,79,59,92,47,0,0
85,48,49,14,54,11,99,73,31,4,1
89,89,72,70,76,73,48,39,5,13,0
62,84,12,84,6,84,17,26,82,76,0
64,6,67,62,28,6,95,23,39,0,0
50,72,3,29,26,47,9,67,64,68,1
31,16,96,59,43,48,81,38,1,55,1
81,49,70,0,62,73,5,25,16,30,1
60,90,42,18,47,37,46,13,46,72,1
83,2,59,33,65,44,58,84,63,56,1
62,99,90,13,18,64,56,32,27,9,0
97,36,93,73,41,27,9,91,75,45,0
70,27,68,1,57,65,43,18,16,28,1
53,7,87,11,12,91,36,5,11,56,0
83,30,30,63,16,49,92,16,10,99,1
91,92,3,84,44,4,55,49,35,26,0
84,70,9,4,63,89,53,12,67,8,0
93,10,27,20,82,97,73,14,10,26,1
77,27,28,92,15,50,94,26,86,65,1
81,89,63,9,54,69,20,96,10,75,1
9,48,92,99,64,99,23,21,70,65,1
6,1,25,0,76,27,80,33,10,14,0
88,81,52,15,98,71,36,64,33,81,0
61,81,4,14,88,10,26,65,72,95,0
24,78,51,27,62,65,28,1,62,47,0
75,25,10,11,44,80,92,93,44,52,1
50,50,50,97,26,57,88,34,17,49,1
19,73,43,71,30,97,23,0,78,60,1
45,94,32,15,54,23,15,19,15,36,0
50,23,15,82,56,8,53,67,54,73,1
5,85,39,74,62,40,93,38,24,48,0
33,50,15,58,92,15,11,91,47,40,1
78,77,72,1,47,70,59,57,34,87,0
66,22,14,44,91,96,40,74,97,84,1
12,36,85,3,80,78,37,27,51,62,1
50,99,21,0,4,83,61,51,28,72,1
78,29,12,70,3,96,76,48,87,47,1
6,76,62,65,47,99,15,38,58,64,0
44,6,27,36,74,62,57,80,73,9,0
73,93,64,75,40,44,6,86,71,57,1
57,58,36,28,17,51,55,91,87,2,1
36,19,57,3,74,1,99,59,41,4,1
84,37,22,57,25,19,76,70,11,34,1
50,91,73,51,21,54,55,85,61,17,0
38,69,84,16,31,89,84,76,10,71,1
40,1,59,62,80,36,67,80,7,34,0
42,51,7,4,38,85,33,70,12,69,1
85,68,48,5,27,6,18,78,71,73,0
49,92,38,4,89,85,93,39,9,47,0
35,25,38,69,33,69,56,73,51,62,1
72,45,21,56,78,77,59,70,92,86,1
45,64,35,15,65,90,55,31,26,53,1
61,12,9,50,32,56,22,26,7,85,0
90,81,45,67,76,27,39,54,56,25,0
66,4,78,6,1,53,64,57,78,80,1
79,80,73,49,76,83,12,4,41,63,1
33,17,63,30,45,96,76,45,56,48,1
30,10,88,92,60,38,75,30,55,14,0
80,53,15,96,98,28,1,26,27,52,1
1,53,91,48,20,84,50,39,11,19,1
7,83,9,67,12,15,48,46,15,59,0
14,57,57,59,57,14,90,31,30,0,1
33,98,40,64,64,36,36,32,38,92,0
22,18,71,19,29,99,70,26,79,21,1
52,13,54,20,99,88,7,38,99,0,0
75,90,42,80,86,49,2,34,45,68,1
83,0,18,23,31,39,11,58,75,50,1
39,76,64,77,75,81,19,47,79,51,1
86,88,78,49,55,68,8,9,57,95,1
88,14,67,79,18,47,3,21,58,77,1
58,20,86,24,4,80,62,7,89,27,0
86,30,41,44,68,31,0,46,22,6,1
86,53,26,43,89,80,39,4,71,96,0
7,44,10,13,13,88,41,16,7,70,0
30,14,41,7,3,7,58,33,64,35,0
71,82,59,96,84,8,30,73,55,86,0
96,43,56,43,27,39,1,93,23,38,1
57,17,84,64,86,89,29,83,34,38,1
69,18,72,68,24,51,81,2,95,52,1
81,73,16,5,81,56,94,86,63,8,0
94,13,5,94,80,37,52,62,11,54,1
18,95,46,12,90,91,18,17,2,96,0
70,96,46,68,55,60,58,26,61,42,1
80,79,68,70,18,56,50,17,30,97,0
94,94,65,29,63,56,47,45,33,32,1
37,5,18,53,96,37,91,6,28,11,0
81,99,91,43,19,36,21,97,30,83,1
14,8,24,89,39,81,9,39,17,59,1
27,95,92,27,25,82,37,97,40,26,1
26,43,42,77,93,15,5,30,37,57,1
97,58,11,60,1,43,84,81,35,12,0
3,81,71,94,0,36,74,7,62,83,1
21,37,99,20,43,17,70,39,86,39,1
29,21,37,50,5,55,98,20,31,40,0
18,4,24,99,0,78,25,1,14,63,1
48,11,83,26,14,57,83,54,88,73,0
64,97,43,91,56,77,89,98,67,90,1
95,6,45,42,85,13,84,66,13,37,1
82,96,31,54,12,32,72,80,70,22,0
63,40,63,90,18,78,49,98,98,81,1
16,51,75,27,3,39,47,91,59,80,0
68,16,78,33,55,45,40,28,56,44,1
33,67,16,32,96,39,23,15,61,91,0
93,55,69,8,48,21,10,50,46,87,1
27,53,85,35,91,47,48,66,65,69,1
80,96,4,71,15,59,27,81,69,68,0
43,92,64,97,33,51,73,78,12,59,1
83,94,90,47,45,38,36,49,24,38,0
62,90,86,55,76,20,62,99,7,5,0
66,88,0,35,22,90,25,10,47,98,1
97,2,11,40,59,31,97,25,64,76,1
63,88,66,81,92,15,47,12,45,86,0
31,9,70,48,64,25,30,59,63,56,1
89,28,54,93,89,33,45,52,22,63,1
61,32,66,68,3,64,62,79,79,64,1
47,58,84,81,92,40,0,39,49,99,1
12,8,59,1,33,16,22,53,56,9,0
92,5,79,11,22,6,30,68,25,59,1
28,75,73,43,37,16,59,93,20,91,0
50,36,6,95,92,81,42,99,34,82,0
23,15,61,40,57,8,32,79,95,13,0
82,30,82,31,87,26,67,11,43,80,1
76,91,4,20,45,54,96,27,97,38,0
59,30,36,27,0,59,68,78,55,53,1
8,35,66,31,18,38,36,46,45,92,0
16,17,85,85,6,51,54,44,70,54,1
69,7,5,96,75,64,50,14,51,55,1
1,99,17,90,94,59,73,21,85,70,0
47,74,83,91,12,83,91,27,71,69,0
84,91,19,18,0,27,7,40,38,28,1
84,61,84,6,95,90,37,10,72,73,1
50,5,6,64,80,11,3,22,5,40,0
46,96,10,73,85,4,45,72,92,97,0
30,61,36,43,51,24,4,38,78,15,1
82,97,20,47,96,65,84,32,25,95,0
6,37,80,81,1,47,12,36,0,51,0
26,91,79,53,57,19,18,83,31,66,0
20,61,95,45,89,59,0,73,16,97,0
6,16,69,3,50,10,97,30,7,28,0
84,24,49,80,49,43,98,28,66,15,1
49,44,34,30,95,40,70,19,10,88,0
66,47,83,92,22,83,18,79,73,86,0
43,42,13,57,31,29,58,42,54,25,0
12,49,82,61,10,70,68,7,19,3,0
3,24,23,51,82,51,4,54,12,94,0
0,56,75,65,36,13,72,10,54,98,0
41,11,87,72,30,52,2,93,98,91,0
73,12,71,17,74,92,7,3,0,82,1
72,42,42,63,14,57,0,95,87,74,1
89,32,65,55,99,5,47,15,80,55,0
61,12,22,28,79,23,96,28,89,88,1
29,86,20,58,89,95,72,91,39,0,1
89,39,2,34,46,49,77,58,28,74,0
26,75,92,22,72,71,74,0,47,10,1
98,96,36,65,43,73,79,24,36,0,1
19,35,11,10,43,39,6,65,59,13,0
24,28,93,58,96,25,82,79,57,31,1
70,7,52,6,81,87,61,63,27,66,1
10,9,93,0,94,70,93,32,16,98,0
18,75,52,69,7,98,97,2,33,2,1
6,19,45,28,83,54,34,51,19,15,1
60,10,50,65,57,38,85,89,9,8,1
83,36,81,14,1,78,43,37,17,33,0
79,41,87,25,24,73,34,10,94,30,0
93,52,68,2,92,47,75,84,66,21,0
33,80,67,53,41,31,92,52,33,56,0
92,53,98,96,31,74,65,68,65,58,1
88,29,26,19,56,52,99,42,54,86,1
81,45,92,83,67,98,47,4,56,85,1
6,16,17,97,39,70,10,90,34,10,0
17,1,85,63,6,2,72,75,66,12,1
92,49,91,81,48,14,71,12,67,75,1
80,57,26,96,82,32,97,91,55,52,0
61,19,43,83,87,44,46,90,87,57,1
88,98,43,77,86,81,24,22,67,38,1
6,83,51,74,54,87,51,73,10,99,0
14,62,66,74,53,97,72,50,56,44,0
10,80,72,85,1,51,96,21,3,6,0
18,49,22,95,69,17,7,79,19,76,1
41,99,49,26,4,62,93,23,89,17,1
16,85,37,14,64,70,68,8,33,70,0
45,30,15,20,71,11,56,56,10,44,1
24,57,39,3,3,23,90,37,4,12,0
26,1,63,12,71,44,75,23,14,29,1
41,58,53,37,1,49,78,47,2,99,0
44,97,67,65,23,77,76,26,93,34,0
36,47,17,43,41,65,70,28,7,26,0
84,78,83,51,32,86,17,42,15,12,0
37,88,31,11,42,73,11,23,59,70,0
9,17,63,81,45,77,76,88,94,16,1
19,14,82,95,13,31,5,31,99,0,0
37,11,14,73,16,53,5,14,66,85,1
67,10,56,21,71,67,24,62,84,67,1
5,18,35,35,96,3,99,26,49,21,1
55,37,20,37,73,0,56,77,37,31,0
72,78,60,87,30,47,66,97,9,40,0
9,80,96,19,94,14,12,47,16,70,1
38,10,77,56,37,80,66,36,53,79,1
52,24,54,55,30,8,54,63,82,24,0
20,84,53,4,54,50,14,3,32,89,0
62,64,53,40,16,88,78,13,15,27,0
12,45,37,63,1,86,66,68,80,93,0
77,39,0,16,27,52,50,95,29,95,1
23,46,3,75,32,22,77,17,16,84,0
44,44,57,11,16,2,32,27,78,98,1
23,19,41,63,90,52,92,84,5,74,0
40,18,83,60,62,46,39,21,42,47,0
18,36,58,1,46,37,10,13,67,5,0
77,82,47,14,59,28,13,3,18,25,0
70,20,92,20,82,45,59,60,23,22,1
41,15,40,77,66,74,24,80,27,0,0
23,60,80,63,84,17,55,65,3,79,0
58,32,79,24,55,39,12,90,76,45,0
32,1,26,39,23,54,70,61,35,50,1
48,87,8,84,74,45,39,76,61,66,1
41,74,74,41,77,91,25,50,22,32,0
44,52,57,55,92,50,99,78,40,37,1
92,11,63,93,42,43,29,12,6,27,1
26,4,46,28,65,56,57,12,40,89,1
69,13,73,72,64,88,78,98,36,77,1
22,30,66,88,17,79,35,2,0,42,1
42,24,43,45,94,6,88,25,89,81,1
25,49,50,73,58,25,23,46,70,49,1
35,88,24,37,42,18,31,99,54,19,0
31,11,78,81,92,22,17,13,40,47,1
29,99,84,19,33,49,86,60,50,4,1
39,37,15,92,17,92,12,64,84,74,1
63,90,84,73,39,62,43,59,16,79,1
25,61,78,21,72,3,51,51,91,62,1
17,46,10,50,48,31,87,20,3,14,0
0,33,56,67,94,50,0,56,97,90,1
34,66,97,12,63,26,49,33,14,22,0
27,34,1,31,67,37,29,16,18,17,1
1,48,66,48,7,15,30,47,65,17,1
79,74,93,97,12,84,78,61,21,6,0
48,4,45,65,43,13,71,60,98,57,0
49,23,84,79,59,29,47,80,26,89,1
76,3,97,32,54,89,3,91,17,54,1
51,90,64,42,9,96,3,53,81,77,1
20,74,10,11,78,96,51,43,29,92,0
84,79,49,20,50,22,51,13,22,91,1
97,12,65,42,94,5,15,94,55,14,1
82,11,17,74,32,56,91,92,37,88,1
62,69,16,31,90,33,37,44,53,45,0
63,15,98,10,87,54,25,65,13,50,1
96,50,26,32,38,28,68,57,80,97,0
43,84,26,78,56,54,65,48,32,64,1
29,21,37,13,26,69,2,9,27,90,0
80,91,80,2,10,58,48,57,95,91,0
47,10,69,22,30,43,61,19,41,24,0
53,45,1,2,97,53,12,71,23,62,1
80,22,22,67,94,75,68,70,74,94,1
48,65,4,81,39,85,1,90,77,7,0
69,75,41,49,79,47,91,86,85,92,1
95,72,62,77,65,73,66,59,63,87,0
32,91,22,25,75,83,79,80,95,76,1
81,73,2,13,3,7,61,84,42,6,0
74,34,33,50,68,99,71,27,90,15,0
36,85,75,2,38,73,32,54,23,87,0
23,76,95,8,40,65,59,38,79,91,1
54,20,45,57,68,72,8,30,96,26,0
8,73,32,13,70,47,74,72,39,97,0
38,13,58,60,62,35,73,12,4,52,0
16,84,55,59,85,54,48,11,17,97,1
87,44,1,17,25,5,57,33,42,16,1
78,30,60,23,76,40,12,23,92,97,1
20,78,68,50,8,5,2,97,50,43,0
73,94,36,8,41,44,59,41,50,50,1
39,11,54,73,30,58,75,82,88,63,0
30,39,76,53,89,39,83,50,73,17,0
54,69,39,66,54,22,9,75,84,22,0
58,19,45,81,90,72,44,47,12,90,0
73,72,73,8,70,99,21,28,17,27,1
90,64,64,16,0,96,81,87,41,30,1
74,64,17,0,2,4,64,87,31,23,0
37,97,64,91,93,8,66,22,47,74,1
86,10,25,55,92,59,29,42,37,5,1
50,50,10,93,86,68,4,12,55,28,0
69,26,7,19,33,80,11,40,50,60,1
9,24,72,57,33,8,28,99,30,13,0
84,47,29,60,76,47,6,92,82,15,1
84,19,3,4,9,42,95,23,21,81,1
39,18,18,15,41,62,56,99,2,70,0
98,50,17,42,52,6,25,29,73,83,0
65,29,96,35,36,91,88,86,57,97,0
8,13,68,1,45,68,27,17,87,71,0
84,24,66,14,93,67,64,77,91,96,1
54,87,67,79,73,37,66,14,35,83,1
4,14,68,72,1,25,19,39,83,89,0
38,66,76,97,26,1,13,48,41,37,0
25,47,85,10,15,74,88,4,95,81,1
57,51,88,5,75,95,89,35,30,73,0
80,10,39,40,84,5,27,58,45,66,1
17,55,50,61,88,97,54,30,15,36,1
48,32,98,56,21,34,4,29,60,53,1
32,48,99,71,49,22,26,92,10,86,1
53,13,1,43,85,97,57,9,31,7,1
57,90,99,80,90,1,83,96,23,55,1
48,20,35,47,95,5,15,31,50,1,1
46,66,35,35,46,68,45,95,88,27,1
67,85,53,5,26,85,23,83,23,45,0
80,83,84,84,78,91,85,57,7,54,1
90,95,5,48,89,72,35,50,76,97,1
9,93,46,1,22,70,36,4,94,34,0
38,88,56,80,58,0,84,78,5,80,1
62,90,77,70,3,56,22,23,57,4,1
3,97,71,52,73,26,24,61,96,86,1
2,90,20,40,26,44,47,45,70,71,0
21,91,4,51,50,86,16,48,97,99,0
18,76,48,92,1,4,10,8,35,29,0
4,91,78,79,27,23,25,49,69,78,1
19,99,94,34,89,48,37,72,64,11,0
37,99,92,52,97,61,3,19,15,10,1
92,67,19,30,13,89,8,6,91,11,0
74,63,44,66,67,27,90,63,33,41,0
43,55,44,44,3,89,37,25,98,15,0
46,82,44,2,28,84,10,51,32,41,0
50,31,26,99,31,6,94,62,94,15,1
12,85,37,42,12,11,43,42,21,16,0
14,5,67,87,81,62,3,85,84,94,0
62,29,71,77,59,58,57,6,4,24,1
0,10,82,90,91,58,60,55,42,80,0
30,83,89,63,80,56,40,62,35,98,0
96,91,96,56,28,81,97,40,32,50,0
83,57,54,32,88,66,75,45,93,79,0
29,80,86,60,86,87,82,24,79,96,0
69,90,33,10,46,74,74,51,82,78,0
97,74,67,39,81,56,50,68,48,21,1
15,81,2,10,29,78,33,88,32,47,0
62,88,68,55,61,11,98,30,29,62,0
30,63,41,84,45,4,66,89,75,78,0
43,56,52,0,41,16,83,70,78,88,0
36,31,41,68,46,23,98,70,55,62,1
53,91,56,49,58,90,94,44,69,46,1
91,32,80,10,35,49,6,44,71,66,0
9,95,0,2,21,76,26,52,20,37,1
43,94,57,36,58,29,78,45,70,12,1
30,71,85,39,72,20,79,22,66,92,1
85,95,7,62,99,91,31,78,63,80,1
51,21,91,47,65,73,34,44,10,13,1
43,97,28,33,54,70,67,87,20,2,1
36,87,12,74,8,91,26,93,74,97,0
56,62,15,70,29,19,11,67,16,76,1
60,36,96,19,44,46,47,86,9,71,1
28,66,23,10,12,22,72,66,80,95,0
77,49,49,49,27,87,36,21,63,5,1
15,45,74,96,20,5,68,92,58,70,0
64,66,1,60,99,1,51,85,63,61,1
53,86,56,41,86,50,36,3,90,0,1
