f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
58,76,49,41,10,11,39,26,39,45,1
62,77,56,80,19,37,37,15,48,44,1
80,37,84,82,39,11,26,55,92,2,1
83,81,53,53,40,68,68,91,13,27,0
48,35,61,24,25,43,17,2,22,72,0
92,34,44,60,93,34,0,42,80,47,0
46,21,9,34,50,46,92,52,24,95,0
69,89,19,50,62,82,61,77,84,5,0
33,71,55,57,5,95,59,15,38,77,0
73,19,80,41,67,20,15,76,89,8,1
77,6,3,87,43,85,99,74,34,88,1
5,64,22,26,24,52,42,97,30,95,1
8,49,54,62,52,68,79,60,72,25,0
14,30,55,14,15,47,69,80,48,37,0
92,99,50,86,76,55,80,73,1,56,1
95,64,99,63,47,25,0,73,6,14,1
15,17,15,10,54,61,49,57,37,80,1
5,44,11,76,46,53,70,89,88,48,0
74,59,90,69,8,83,36,71,91,3,1
32,90,11,11,59,15,3,25,17,83,0
53,5,3,86,45,39,91,66,56,99,0
37,26,30,73,23,67,58,0,42,80,0
91,26,14,95,62,22,99,57,22,10,1
94,42,73,72,12,25,20,0,93,61,0
93,71,60,67,98,11,39,86,33,61,0
47,42,28,22,24,77,1,88,24,64,1
57,17,91,40,22,87,54,16,36,95,1
51,69,96,91,6,40,0,53,31,58,0
57,95,86,40,84,91,39,85,96,22,0
33,48,46,66,48,60,52,70,46,53,0
43,24,45,14,49,89,97,34,50,83,0
44,62,58,24,87,28,88,7,27,20,0
72,47,72,4,95,45,18,57,55,42,0
9,41,22,55,30,5,78,38,43,87,1
62,21,37,21,23,9,56,94,77,22,0
34,68,26,45,25,41,53,28,1,31,0
49,72,67,18,1,8,21,76,25,18,1
5,95,24,37,76,48,46,10,97,81,0
67,66,93,92,85,71,91,35,87,66,0
11,47,7,1,12,6,16,82,96,7,1
76,59,79,19,44,79,30,62,90,79,1
76,20,33,97,12,78,10,96,51,0,1
43,25,41,3,45,10,0,75,76,61,0
71,55,5,30,24,52,43,68,90,27,0
7,12,24,1,89,95,30,22,14,44,0
25,66,22,47,63,93,60,74,84,64,1
58,23,14,72,44,8,34,54,35,8,1
49,28,16,77,88,67,41,84,77,2,0
72,81,65,5,14,99,31,20,97,15,0
83,76,88,19,50,48,45,7,18,22,1
92,31,96,93,42,42,55,38,93,21,1
59,33,74,36,92,22,29,72,74,1,0
90,74,85,20,73,80,24,83,67,54,1
65,87,73,10,33,10,50,30,9,31,0
62,77,8,24,50,39,32,17,29,1,1
60,93,66,12,65,28,44,39,87,29,0
19,63,63,71,25,65,21,91,90,67,1
92,35,59,23,73,53,17,65,78,32,0
99,23,59,5,36,40,93,2,33,0,1
44,87,90,41,1,37,84,11,53,63,0
97,77,60,40,64,81,56,18,77,22,0
42,85,21,41,16,43,87,35,43,31,1
64,27,25,66,14,30,54,23,83,99,0
70,16,82,81,27,36,60,13,76,87,1
37,48,52,3,72,56,76,43,12,40,0
13,59,81,94,61,56,9,25,52,59,0
80,86,54,37,56,85,87,53,61,45,0
65,87,55,14,5,57,15,4,20,58,0
90,98,10,5,17,34,63,53,35,8,0
96,49,47,92,9,15,79,70,35,24,0
41,63,36,59,27,7,5,85,40,76,1
93,27,9,91,61,13,67,52,53,73,1
70,83,62,70,7,53,14,22,41,26,0
54,69,51,11,42,76,82,49,62,59,0
44,33,65,76,4,10,98,74,86,20,0
0,91,91,54,47,48,5,98,26,37,1
43,81,1,84,70,38,61,65,33,56,1
0,2,71,91,71,31,42,46,66,61,1
18,73,7,16,18,60,51,23,14,42,1
76,77,6,73,13,78,54,88,8,54,0
99,91,3,57,97,21,67,58,20,65,0
26,93,16,13,41,96,98,25,48,47,0
89,29,14,68,22,8,34,11,10,5,1
60,97,9,24,39,81,49,83,51,53,0
4,56,39,87,11,81,22,80,83,93,0
60,9,31,9,98,16,71,51,17,13,1
80,24,49,68,35,22,14,64,74,26,1
44,76,15,74,11,61,53,79,12,66,1
80,41,7,30,50,11,45,65,83,91,1
47,4,20,31,25,52,13,75,50,9,0
28,61,66,24,28,71,35,39,81,94,0
47,41,13,85,65,43,70,9,79,42,0
81,5,28,16,57,93,15,94,78,48,1
56,75,3,78,63,8,83,88,87,20,1
27,16,86,45,73,19,67,92,57,39,0
45,10,47,0,94,34,19,3,59,64,0
50,41,6,15,88,25,5,87,49,46,0
0,3,25,12,90,44,46,32,54,87,0
92,49,96,87,32,35,11,7,20,46,0
45,90,29,0,37,88,89,34,99,51,1
67,0,86,45,70,46,59,83,17,77,0
78,31,49,78,17,0,41,51,17,17,1
61,44,8,40,83,42,50,68,4,62,1
84,58,37,6,98,9,7,67,33,49,0
31,36,69,60,37,32,58,43,17,25,0
16,89,48,16,82,55,30,0,29,77,0
2,70,78,3,63,32,11,41,10,53,1
35,86,94,7,40,35,81,1,34,98,0
37,54,42,9,63,48,77,89,64,15,1
57,68,65,61,47,70,48,56,72,31,0
65,72,16,77,5,74,30,73,65,88,0
29,14,67,79,34,41,68,88,77,75,1
62,15,2,49,25,29,41,78,30,12,1
40,57,60,48,46,96,35,69,64,86,1
16,29,91,10,21,38,70,18,41,48,1
30,67,29,12,89,30,20,86,19,57,1
70,88,32,97,7,38,65,56,85,55,0
5,48,42,22,15,63,77,77,31,51,1
72,75,32,65,22,39,33,9,84,53,0
85,44,82,67,24,65,81,44,59,24,0
21,4,36,12,10,2,46,91,57,79,1
82,72,32,30,18,40,48,28,51,81,0
36,31,7,38,25,37,37,19,72,7,1
31,42,69,53,13,74,16,33,44,70,0
15,77,40,49,15,37,32,31,36,15,1
80,69,26,33,9,36,32,47,65,11,0
55,42,15,11,59,67,64,21,92,97,1
66,27,24,61,22,9,68,59,24,5,0
44,23,45,68,83,98,63,60,97,96,1
84,39,53,76,62,1,82,58,94,94,0
85,94,66,29,32,71,1,97,50,57,1
27,48,0,93,0,63,57,99,80,1,1
95,95,28,21,4,9,79,97,83,73,1
30,39,14,0,63,61,4,38,1,34,1
15,34,77,6,48,30,13,9,64,76,1
47,78,61,44,22,83,22,21,35,75,0
73,44,4,11,9,72,30,21,68,31,0
93,77,98,70,98,73,69,63,94,6,1
1,49,43,44,77,8,93,14,11,32,1
0,82,62,92,9,11,23,88,21,48,0
55,11,55,98,4,64,96,13,21,64,1
34,13,11,21,23,82,6,94,45,89,0
41,94,42,88,93,79,24,66,27,28,1
9,81,91,53,71,48,12,35,35,72,1
66,6,16,57,31,99,49,47,34,18,0
77,23,46,79,15,26,3,85,62,62,1
64,92,17,40,26,91,9,61,84,73,0
6,24,55,64,84,26,68,45,9,20,0
90,84,71,23,82,17,8,94,91,22,1
73,39,13,76,31,76,99,89,23,11,0
64,22,60,93,93,29,38,67,42,85,0
94,23,79,2,83,52,49,33,77,88,1
8,45,96,95,21,43,36,40,82,31,0
98,82,13,45,0,10,71,33,86,3,0
47,48,39,86,91,52,81,44,27,16,0
66,0,44,37,52,31,30,79,87,83,0
30,60,43,83,68,14,35,13,25,65,1
44,20,64,41,5,93,79,13,64,94,1
55,73,5,27,98,81,75,97,93,36,0
43,74,90,63,5,56,83,51,10,27,0
16,63,18,44,34,89,32,4,43,24,0
23,72,11,26,26,56,90,65,63,52,0
62,80,63,16,33,56,89,45,95,75,1
60,97,48,97,49,26,97,5,11,97,0
4,83,77,73,22,18,28,12,21,16,1
22,27,48,14,47,32,89,41,16,66,0
16,30,82,28,40,32,28,10,5,80,1
61,97,78,8,5,17,36,34,95,57,1
89,78,63,69,37,55,52,58,64,56,1
71,48,90,59,74,36,38,70,70,32,1
42,60,41,13,6,99,92,9,79,97,0
72,17,25,61,57,94,90,76,73,20,1
31,64,14,59,45,6,46,2,26,29,1
94,39,23,26,89,35,12,71,54,25,0
47,59,80,94,38,77,30,76,69,50,0
99,80,94,29,30,72,36,26,80,93,1
92,68,20,50,58,38,2,5,18,37,0
30,69,97,85,20,95,71,37,72,28,0
7,67,10,92,18,91,67,93,57,9,0
24,57,68,98,48,57,9,23,42,13,1
15,87,82,80,93,24,74,27,46,48,0
19,71,34,58,27,87,48,58,23,67,1
67,7,57,22,83,84,13,26,37,50,1
56,68,2,56,84,74,63,49,60,72,0
20,52,11,16,7,36,98,84,54,9,0
17,23,12,90,52,96,26,6,28,41,0
56,8,47,80,63,83,16,88,30,30,0
96,62,34,89,18,86,75,51,31,64,1
96,96,84,41,14,68,76,40,67,20,1
55,62,22,95,72,68,96,93,70,42,1
33,56,26,94,23,1,64,62,9,96,0
98,68,47,87,57,35,5,61,59,70,0
56,80,53,87,7,60,51,36,99,37,0
96,0,69,19,50,56,58,99,31,1,1
91,77,85,54,77,57,48,78,40,73,1
10,43,66,25,23,5,61,15,98,13,0
30,18,91,72,82,14,78,42,2,0,1
13,53,63,21,37,85,67,25,67,79,1
43,44,72,49,92,26,88,42,7,25,1
49,39,22,10,20,10,32,52,2,66,1
88,19,23,22,29,99,40,12,87,97,1
68,12,24,70,6,23,30,3,23,63,1
18,68,86,66,48,17,11,76,81,71,0
57,40,40,38,3,13,96,64,20,93,1
8,18,43,19,3,2,41,33,41,76,1
49,52,75,70,56,23,20,29,79,89,0
85,12,14,87,0,38,59,0,60,72,1
86,62,64,64,74,17,92,26,86,80,1
83,68,7,55,75,12,89,73,15,53,1
87,63,16,72,73,92,83,99,81,70,0
34,41,55,63,77,42,91,58,68,42,0
42,53,25,29,2,63,17,31,3,99,1
94,13,1,63,15,69,56,34,32,43,1
5,79,60,4,33,21,91,28,65,46,0
51,79,33,65,14,3,99,47,62,53,0
77,43,32,44,82,66,1,25,25,60,0
20,58,6,81,86,5,90,25,34,86,0
15,89,94,92,60,53,69,1,28,16,0
56,3,72,2,49,96,96,84,4,88,0
42,0,91,98,10,98,53,51,33,0,1
61,85,52,31,6,62,54,77,59,36,0
67,19,33,82,27,78,14,47,48,55,0
55,57,82,61,7,24,52,54,0,74,0
6,13,8,56,53,26,77,7,24,53,1
88,16,61,83,41,48,6,66,44,62,1
57,76,0,60,2,55,49,85,38,65,1
74,45,66,73,61,90,39,27,7,85,0
2,58,55,13,8,65,71,74,84,95,0
8,24,68,9,24,67,87,38,90,6,1
26,30,62,40,38,16,25,77,82,96,0
1,36,92,98,8,36,15,12,3,48,1
92,42,60,65,32,56,37,69,16,46,0
24,79,66,77,87,35,26,63,96,14,0
95,98,43,50,71,24,3,6,29,70,1
48,49,10,29,78,65,39,73,24,40,1
36,65,3,85,9,44,81,58,10,15,0
5,33,21,75,99,66,14,63,55,61,1
88,64,71,49,43,14,40,9,6,63,1
34,16,25,24,94,42,5,37,76,32,0
97,50,54,28,31,90,19,36,5,65,1
17,94,77,97,11,61,5,12,27,0,1
92,96,31,98,68,39,80,3,53,88,1
90,89,16,0,45,72,31,26,79,82,0
5,39,82,43,27,44,13,55,92,76,0
32,32,95,37,11,32,35,53,98,26,0
93,12,71,57,5,25,30,34,40,54,1
55,41,82,69,33,38,20,64,93,44,1
80,4,32,95,57,16,18,48,78,76,1
92,21,35,45,33,45,64,71,80,33,1
12,76,96,30,75,51,53,71,19,22,0
20,17,17,1,94,24,4,55,6,53,0
75,62,65,71,14,50,42,61,97,81,0
69,24,93,47,77,47,73,34,41,23,1
67,70,13,1,8,82,72,16,68,61,0
1,71,68,30,49,86,99,36,97,89,0
30,20,97,27,91,99,19,73,40,22,0
29,29,96,19,14,70,28,77,95,2,1
9,91,58,95,29,21,41,61,1,49,0
62,29,94,93,6,42,49,55,39,3,0
98,86,74,93,30,14,28,13,82,68,0
27,77,24,74,35,15,86,70,61,17,0
89,66,9,12,30,54,87,52,0,43,0
71,57,3,23,30,37,44,45,49,62,0
71,8,14,79,36,88,60,69,48,36,1
73,43,59,23,43,91,15,32,23,79,0
29,42,39,34,53,2,30,40,80,64,0
5,74,89,36,75,95,48,64,43,23,0
27,39,41,36,43,15,9,21,76,39,0
80,51,57,79,76,68,20,42,41,57,1
28,62,5,57,49,34,13,72,3,75,0
39,83,16,99,51,41,75,99,80,65,1
17,78,91,55,76,96,75,80,95,75,1
85,96,42,5,82,1,90,42,8,87,1
93,83,5,63,47,14,86,92,50,3,0
61,82,43,42,75,96,15,4,88,45,1
2,51,97,90,5,14,62,9,56,49,0
91,66,47,54,62,68,91,53,51,80,0
4,40,48,44,47,70,44,37,74,53,0
71,13,7,38,3,81,77,37,68,16,1
42,99,96,98,84,73,0,97,27,54,1
7,69,60,69,79,53,95,39,51,77,1
83,19,63,18,42,41,7,36,17,23,1
80,47,64,26,40,53,1,16,4,93,1
80,14,41,65,54,72,18,47,68,8,1
20,39,79,56,62,66,4,98,78,84,0
91,99,58,38,12,10,84,76,62,22,1
85,63,47,72,88,38,5,50,73,86,0
72,46,11,18,41,36,74,64,57,80,1
4,87,84,23,81,0,15,13,54,92,1
31,21,28,91,82,89,54,83,85,81,1
42,68,3,11,16,78,68,6,64,31,0
31,22,57,75,47,76,68,86,67,54,1
9,95,23,97,7,84,42,68,80,31,0
71,23,3,63,21,84,54,34,14,68,1
22,27,36,80,52,76,4,81,14,68,1
80,27,80,99,55,69,63,2,64,48,1
99,76,84,33,59,85,15,98,28,79,1
15,14,54,80,54,45,18,18,12,79,0
76,13,2,98,63,97,43,70,46,58,1
14,42,85,45,1,2,93,48,58,1,1
40,9,3,51,62,6,50,19,29,66,0
91,11,88,10,38,43,27,56,75,1,1
19,29,77,26,6,16,62,94,22,12,1
87,26,89,42,97,81,61,14,40,1,1
23,80,84,32,77,56,38,4,67,34,1
65,96,28,5,99,39,95,24,41,56,1
47,3,12,65,79,71,34,78,50,3,0
35,54,65,61,32,50,26,69,28,7,0
97,34,25,80,63,76,52,10,94,76,0
62,53,92,31,26,35,30,3,34,89,1
90,1,30,99,32,56,5,36,29,41,1
77,80,50,55,31,29,68,67,50,47,1
89,48,74,14,26,86,86,38,8,25,0
77,20,84,33,8,61,8,82,29,2,1
36,17,33,22,59,83,69,33,50,34,0
8,59,97,65,2,44,22,86,96,63,0
46,64,65,47,54,90,67,32,10,42,0
2,64,9,38,5,4,34,12,85,25,1
62,85,7,35,64,54,92,57,43,46,1
9,95,82,1,66,5,93,33,24,5,0
6,47,99,86,31,51,32,87,45,8,1
91,99,57,34,57,20,3,18,79,10,1
43,84,7,95,6,18,13,4,34,55,1
70,99,2,49,51,97,15,38,70,61,1
10,41,58,75,40,58,73,57,13,67,0
59,63,69,82,71,10,12,21,17,17,0
35,33,98,38,38,45,98,32,71,68,1
88,92,33,3,70,4,50,28,91,51,0
5,90,44,18,15,28,21,17,63,3,1
77,96,73,74,27,43,17,61,23,72,0
96,54,59,61,42,13,66,17,66,42,0
60,66,26,86,97,41,96,23,18,55,0
8,12,72,83,35,64,86,72,11,71,0
14,99,82,32,49,76,62,66,90,24,0
41,98,17,12,37,11,42,97,11,10,0
23,19,94,54,93,27,55,42,73,81,0
30,68,81,71,83,10,42,24,68,32,0
66,73,31,46,66,96,37,27,89,41,0
38,91,61,36,50,86,74,52,6,91,0
93,87,89,14,78,66,9,28,54,39,0
1,93,66,94,52,59,41,68,69,88,0
26,59,85,69,24,57,73,66,14,25,1
8,88,19,64,98,63,65,66,69,86,0
5,85,75,49,61,57,70,71,75,50,1
20,1,8,3,12,5,91,15,86,58,1
72,42,30,37,40,91,48,57,67,11,0
28,60,23,25,18,80,28,81,99,3,0
53,25,62,88,49,52,72,14,76,33,1
62,51,81,34,89,71,71,17,3,69,0
83,69,43,33,19,73,86,26,78,61,1
97,84,26,94,94,3,46,16,64,8,0
47,24,33,26,79,7,80,41,68,91,0
44,88,80,77,33,46,60,99,96,22,0
77,78,49,48,90,18,26,96,59,54,1
2,45,35,6,62,76,68,47,56,20,1
43,53,10,39,85,87,61,62,3,71,1
34,32,48,35,97,70,10,13,42,21,0
41,66,38,42,18,72,24,20,79,49,0
33,34,96,75,56,16,0,34,56,23,0
6,32,48,28,67,63,93,93,40,6,1
19,66,84,57,40,56,18,68,53,93,1
1,83,37,92,79,15,14,56,93,12,0
67,12,41,85,27,70,98,97,0,22,0
39,99,83,89,63,72,57,27,40,40,1
37,8,43,51,18,52,56,5,44,16,1
82,86,6,76,68,9,21,98,89,63,0
23,35,43,19,32,92,61,49,89,7,1
96,27,59,3,99,25,5,16,84,80,1
3,78,65,31,71,24,34,77,10,69,0
6,24,31,78,96,56,6,64,41,21,1
24,69,48,72,58,18,20,40,1,26,0
32,88,48,52,24,30,80,7,41,34,0
28,11,63,18,58,78,53,71,15,81,1
45,29,41,1,43,35,50,30,70,23,0
61,40,66,81,29,20,38,10,16,39,0
21,12,61,14,79,49,29,86,41,67,0
68,40,38,46,28,6,66,97,33,94,0
25,20,89,58,20,66,2,75,67,33,1
77,18,95,89,10,54,10,28,58,43,1
13,50,10,45,84,89,41,65,44,32,0
16,65,88,20,73,10,15,43,16,74,0
35,8,57,44,6,5,80,5,32,88,1
1,51,4,65,36,4,4,10,39,2,0
36,71,11,69,44,4,74,9,30,52,1
45,75,45,65,89,21,84,33,61,39,0
98,83,35,0,28,87,88,12,25,31,1
31,16,77,9,11,94,1,12,62,41,1
59,59,15,71,22,99,34,59,21,67,1
36,81,86,92,96,80,23,33,84,97,0
48,3,15,48,89,94,91,9,19,11,1
20,64,33,81,50,83,37,45,90,88,0
19,41,70,80,67,82,98,96,57,31,1
68,64,73,7,32,59,50,55,20,8,0
31,89,4,68,44,8,42,75,78,21,1
84,85,2,66,22,29,15,6,54,48,0
58,76,32,74,45,0,18,34,65,90,0
15,0,15,14,77,46,40,16,84,78,1
26,4,3,99,61,75,85,64,40,76,1
42,32,6,85,81,58,89,70,54,62,0
58,4,76,66,35,9,7,83,58,42,0
19,1,52,44,55,43,86,66,95,71,0
8,66,49,63,59,63,79,54,35,92,1
50,57,20,45,84,13,84,14,75,14,0
49,59,30,0,8,31,9,28,36,38,0
66,12,69,10,14,53,77,2,45,2,0
52,74,27,83,81,4,67,42,47,94,0
42,0,1,43,47,94,88,68,16,77,1
34,25,21,96,61,33,65,75,3,1,1
13,45,61,59,64,33,40,44,14,62,1
10,42,27,36,76,97,88,46,96,82,0
60,93,13,75,4,90,77,9,67,65,0
4,3,63,4,38,79,53,50,44,37,1
38,60,50,4,9,63,33,81,41,83,1
89,4,0,88,53,45,5,28,27,58,1
20,0,13,95,49,33,67,85,11,10,0
59,50,75,54,99,73,71,48,25,8,0
90,51,4,79,60,7,16,89,25,69,1
55,88,17,10,46,61,25,85,37,34,0
31,91,13,96,22,46,81,10,0,39,0
36,47,99,48,74,64,36,80,9,78,1
14,15,16,31,31,16,46,37,34,11,0
59,77,99,67,15,42,96,31,84,86,1
90,87,51,58,8,44,54,20,74,35,1
48,28,64,66,56,51,46,75,36,55,1
72,36,29,87,43,89,38,68,24,97,1
47,99,49,83,70,29,6,31,2,20,1
78,4,27,20,38,39,18,21,44,55,1
69,10,9,47,99,12,31,76,45,72,1
37,32,72,70,26,92,70,97,66,30,0
21,51,40,1,99,60,40,21,14,33,0
43,1,82,40,65,27,23,73,74,80,0
31,20,42,21,19,90,41,35,66,5,1
66,38,54,86,21,28,52,25,67,9,0
96,87,10,30,98,82,81,32,21,17,0
14,67,30,58,36,93,28,50,33,64,1
24,50,73,89,38,4,2,40,80,38,1
23,42,77,58,69,73,4,25,54,9,1
18,96,42,82,99,82,9,2,74,90,1
3,18,7,1,18,44,52,78,11,4,1
61,89,37,96,45,94,57,48,37,15,0
90,9,12,66,94,53,96,7,26,84,1
83,8,91,67,49,78,89,60,65,48,1
14,40,99,84,21,28,32,8,0,72,1
4,84,47,75,28,36,2,92,80,88,0
8,14,87,25,28,28,39,11,38,81,0
5,74,73,48,62,4,62,43,49,68,1
34,61,99,44,17,52,93,78,56,46,1
52,51,18,94,89,84,42,44,56,9,0
71,86,43,27,50,3,14,42,92,7,1
97,88,61,4,63,62,53,84,82,66,0
72,20,97,14,50,88,99,21,28,66,1
10,31,34,50,49,75,94,56,22,84,0
77,63,22,11,21,20,45,33,1,14,1
55,16,82,99,96,57,10,50,22,17,1
56,92,97,76,95,43,93,15,60,16,0
44,71,75,82,66,58,22,2,94,85,0
13,70,26,45,15,2,26,63,94,42,0
85,88,94,60,83,10,25,76,52,34,0
2,30,6,20,95,17,20,75,51,77,0
32,21,81,39,91,17,93,84,66,76,1
85,32,87,43,24,85,69,3,79,34,0
45,86,71,10,38,94,15,40,62,93,1
31,67,57,84,2,30,44,32,3,77,1
80,87,6,19,48,13,11,86,65,67,1
4,45,54,34,5,78,12,22,54,55,0
82,68,47,90,44,73,33,57,78,99,0
53,65,38,78,77,95,35,74,45,79,1
21,17,59,28,36,53,78,6,74,93,1
61,92,20,17,44,78,40,15,74,96,0
92,59,53,28,55,38,29,86,0,37,1
98,39,80,96,18,85,13,4,8,64,0
61,45,26,53,91,57,21,43,53,7,0
72,5,96,89,74,39,73,17,3,63,1
31,82,32,95,37,43,70,40,38,94,0
79,76,54,89,7,7,84,88,14,93,1
92,52,9,15,30,85,2,20,10,20,0
65,22,66,14,50,5,0,22,22,48,0
11,24,36,81,54,7,25,43,47,74,1
34,57,90,53,29,86,73,66,44,77,0
84,44,49,12,66,74,65,8,81,95,1
69,18,30,83,41,2,11,45,44,8,1
79,62,43,14,64,37,46,3,35,0,1
2,62,10,63,46,55,29,37,9,56,0
80,0,14,16,47,35,89,63,94,18,1
42,9,86,6,18,11,29,99,69,16,0
46,46,71,84,15,97,60,38,74,25,1
30,96,38,1,98,80,7,2,65,90,0
6,85,7,63,13,46,90,59,49,85,1
93,27,95,70,98,47,80,63,3,12,1
41,34,55,66,78,87,15,15,36,96,0
83,61,29,65,32,27,71,33,6,13,1
54,14,7,79,7,52,24,81,37,0,1
87,76,71,48,41,84,40,94,73,41,1
50,66,75,5,36,2,83,47,70,10,0
38,79,8,30,38,71,82,8,61,17,1
10,88,35,89,52,38,5,91,36,57,1
74,93,48,37,26,56,4,74,98,40,0
2,16,72,1,24,90,56,56,39,25,0
71,15,74,76,48,5,3,13,18,70,1
58,59,75,40,60,37,80,32,21,1,0
19,40,19,54,12,47,3,75,41,60,0
41,65,69,26,45,53,13,69,12,75,0
11,68,72,54,25,71,43,82,18,34,0
7,38,45,9,93,45,49,97,72,65,1
69,72,9,42,4,24,68,96,30,85,0
8,90,22,9,22,89,29,58,23,78,1
41,56,77,68,99,43,55,54,50,52,1
76,95,5,48,77,13,4,91,24,53,1
22,14,95,58,68,37,22,12,58,47,1
56,49,73,8,56,21,25,13,78,44,1
23,90,57,34,34,47,23,11,67,11,1
84,57,63,31,24,0,35,80,34,73,1
13,40,90,52,66,79,58,91,39,62,0
29,71,32,9,30,86,11,37,11,8,1
62,22,91,8,69,39,4,38,55,85,1
65,44,47,41,97,68,98,54,75,0,0
89,45,86,52,38,59,40,99,17,15,0
64,79,73,14,9,48,19,43,5,36,0
0,74,40,40,53,94,10,67,25,51,0
38,62,10,12,30,33,20,48,54,35,0
46,13,19,3,83,49,79,61,25,14,0
67,3,46,96,49,56,99,72,23,81,0
23,48,93,3,21,79,97,97,79,13,0
71,85,86,82,41,78,13,36,41,12,0
2,1,20,40,56,55,65,85,4,52,0
4,64,62,65,23,42,88,8,96,16,0
84,31,51,50,84,40,49,77,72,96,1
11,9,76,14,73,30,59,33,39,74,0
43,91,16,81,54,59,41,30,33,12,0
21,73,65,35,34,79,4,72,51,83,0
75,9,8,41,5,70,52,90,97,19,1
77,24,95,17,52,19,55,28,75,41,1
28,89,83,94,58,9,16,52,64,23,0
63,79,87,80,85,74,41,35,31,31,0
19,15,14,2,25,72,73,44,43,35,1
77,80,34,80,87,67,4,79,48,89,0
87,9,39,70,5,82,97,84,70,66,1
31,9,6,38,78,97,61,34,43,9,1
71,85,56,85,22,14,79,26,54,21,1
58,30,69,46,83,1,8,71,20,4,0
40,97,77,66,46,80,90,50,29,12,1
73,74,41,10,75,30,35,98,29,39,0
53,70,58,77,72,17,19,60,51,99,0
9,65,37,32,0,46,77,70,17,81,0
21,80,52,35,50,13,50,82,34,52,0
72,35,76,45,2,98,3,36,45,7,0
2,39,16,69,38,84,51,47,39,12,1
84,41,1,48,73,73,31,52,52,81,1
30,32,55,7,93,16,48,73,97,93,0
14,54,57,84,22,39,33,85,53,27,1
3,32,13,61,59,13,54,9,53,53,0
49,99,78,74,68,90,0,69,7,27,1
8,2,15,46,1,92,46,40,35,60,1
23,95,65,34,54,3,36,93,75,57,0
70,79,31,49,52,23,92,64,6,87,1
59,4,76,40,7,71,3,80,18,45,0
36,23,64,81,5,35,47,15,71,10,1
28,77,69,92,33,0,20,22,17,39,0
19,34,6,17,72,73,96,7,19,1,0
42,69,48,71,6,70,16,58,90,44,0
72,24,46,28,73,9,74,26,35,43,1
58,23,65,70,34,60,67,4,43,53,0
31,19,8,69,7,16,40,34,77,29,1
98,17,99,79,8,2,88,43,41,58,1
18,84,80,60,56,59,59,3,23,24,0
37,86,65,60,0,89,62,95,66,91,0
1,4,52,54,40,50,62,90,43,5,0
54,41,26,76,88,20,68,31,8,13,0
91,71,87,21,2,93,82,79,25,92,0
77,5,98,15,63,96,88,42,91,84,1
14,66,31,31,18,43,2,4,43,78,0
82,11,50,77,21,7,83,15,57,9,1
23,97,59,68,33,21,90,72,47,26,1
48,77,49,63,9,52,23,77,97,85,1
92,84,40,18,45,79,56,39,69,99,1
72,27,54,33,94,58,86,27,56,72,1
34,78,85,28,64,31,63,37,92,87,1
94,39,46,9,27,59,59,40,94,18,1
22,30,50,87,42,62,18,47,35,81,1
34,47,95,83,70,84,4,99,2,52,0
9,34,46,1,12,35,58,27,79,56,0
27,21,34,18,3,94,70,27,69,54,1
32,97,42,84,62,78,82,82,19,93,1
99,29,29,25,61,87,20,74,53,32,1
14,23,76,26,1,26,45,96,25,88,0
55,5,77,57,96,39,59,26,70,6,1
71,81,81,66,63,24,82,83,54,22,0
20,47,89,99,29,74,6,19,31,1,1
16,25,73,26,33,14,84,78,51,94,0
76,79,33,24,52,42,7,3,7,61,0
41,9,99,57,54,26,66,80,33,34,1
65,82,75,54,92,10,81,83,56,24,0
11,56,67,83,54,30,41,53,11,26,0
37,59,5,90,15,16,58,62,58,24,0
29,88,1,22,13,41,36,64,74,40,1
81,53,20,63,23,51,4,71,52,35,0
68,75,11,27,91,9,53,95,94,61,0
17,25,99,80,23,90,81,93,16,65,1
86,52,45,65,42,40,43,24,74,74,0
31,95,38,54,4,36,56,4,65,1,0
32,72,79,5,74,58,6,3,75,14,0
74,18,26,24,95,11,90,38,17,97,1
56,77,48,44,68,5,41,96,1,37,0
76,50,67,59,82,49,81,8,40,1,1
75,78,98,34,2,29,15,56,74,8,1
45,54,13,70,88,17,79,19,62,33,0
79,86,71,75,28,47,59,85,97,7,1
48,73,80,33,52,22,62,79,99,35,0
89,17,77,78,74,7,89,53,91,8,1
80,96,43,42,65,19,40,65,91,97,1
70,82,42,37,67,51,0,24,61,84,1
10,83,55,90,81,72,17,62,43,91,0
55,15,31,50,11,81,91,29,38,65,0
53,45,3,32,58,91,88,83,97,87,0
10,94,15,77,46,55,75,37,92,67,1
42,82,47,16,38,36,39,42,86,96,0
70,65,85,49,58,95,71,77,24,72,1
75,69,83,49,76,89,29,82,77,32,1
64,61,85,42,91,67,9,90,96,88,1
48,94,68,44,40,55,32,0,10,94,0
90,93,4,4,99,35,93,23,9,86,0
56,31,58,51,56,72,54,12,31,39,0
36,99,16,99,1,96,62,81,74,36,1
89,93,13,57,2,87,52,10,55,76,0
80,49,97,77,19,98,86,96,86,71,0
30,89,14,46,26,20,19,87,83,57,1
19,68,32,47,60,72,34,42,50,44,0
81,55,18,98,94,44,97,39,15,50,1
21,77,89,84,7,6,4,80,69,4,0
33,85,96,53,95,59,63,3,40,89,0
35,81,39,54,66,60,75,30,14,86,0
9,24,26,6,40,29,15,71,99,25,0
69,11,47,53,79,13,56,26,29,98,1
60,88,68,55,40,15,84,68,30,12,0
