f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
78,88,51,20,39,15,33,43,24,37,0
88,16,46,92,15,83,2,30,19,32,1
52,2,4,93,28,24,10,14,30,94,0
32,26,32,62,66,12,38,25,6,90,0
84,88,18,9,12,8,4,36,39,81,1
92,76,32,3,79,25,4,17,93,72,0
46,27,20,93,51,90,94,99,11,95,0
31,15,66,83,90,35,49,15,93,80,0
44,60,53,35,90,57,17,41,52,52,0
36,82,89,24,88,24,15,84,83,97,0
61,92,48,4,78,96,50,17,84,95,0
0,44,42,3,6,37,89,15,16,53,1
57,9,39,7,29,76,25,67,70,17,0
45,79,33,41,89,39,44,10,12,17,0
28,83,14,72,93,69,66,39,46,12,1
51,30,9,39,74,48,60,17,11,62,1
21,68,90,57,38,41,31,61,59,74,0
22,77,11,21,81,21,64,79,90,8,0
60,48,2,64,2,1,79,17,60,36,0
39,2,10,62,2,65,26,76,37,21,0
9,4,75,4,21,77,66,93,29,10,0
7,90,22,37,46,16,65,14,33,21,1
57,3,62,43,52,70,31,7,50,87,0
78,42,44,79,9,74,9,18,95,25,1
66,38,25,65,97,86,64,96,46,23,0
39,77,2,25,95,56,55,69,73,82,0
26,48,8,16,81,32,98,5,25,4,1
23,28,38,15,97,62,58,69,36,15,0
41,27,54,74,70,17,71,30,61,51,0
30,94,83,67,94,46,28,60,72,42,0
61,1,65,65,30,40,43,3,15,99,0
17,82,99,48,25,76,9,46,19,65,1
80,52,66,70,15,58,75,66,4,19,0
58,29,6,52,9,51,86,8,21,66,0
69,10,55,2,37,94,56,85,44,49,1
82,45,21,1,42,87,51,73,7,16,1
88,24,32,51,20,99,9,82,95,89,1
56,64,14,78,34,89,93,10,10,99,1
81,72,23,57,37,98,73,92,57,47,0
98,14,31,0,95,6,99,14,34,62,1
76,54,69,34,68,14,97,94,80,51,0
17,5,84,37,61,50,53,39,87,66,1
87,41,26,88,4,59,88,55,41,40,1
68,7,59,19,9,98,22,92,51,93,1
8,21,40,92,8,67,32,87,23,54,0
89,57,25,48,50,2,70,1,75,83,1
25,5,34,25,31,32,15,67,10,25,0
20,32,94,0,29,54,7,60,52,43,0
37,48,36,83,49,55,35,98,75,37,1
14,99,46,72,71,24,37,10,89,2,0
62,11,49,62,74,30,46,26,31,70,1
92,32,65,24,1,4,7,67,58,64,0
47,50,20,59,0,20,63,99,47,28,1
88,76,80,91,88,19,31,47,72,95,0
55,8,18,20,26,44,96,0,66,33,0
15,49,47,4,66,99,88,79,88,96,0
67,47,22,70,41,32,64,7,54,93,1
36,5,29,87,70,48,23,79,28,69,1
6,77,50,12,76,60,47,82,68,95,1
93,7,76,65,2,90,87,27,44,70,1
74,86,19,39,20,25,52,30,84,96,1
92,6,94,70,2,98,52,38,26,81,1
25,78,15,98,10,95,34,8,29,28,1
28,11,54,29,84,14,70,59,64,2,1
6,86,20,57,83,26,62,27,86,21,0
50,0,34,46,34,56,0,98,85,9,0
22,7,11,21,73,73,97,25,11,12,0
68,76,37,49,67,5,91,90,73,27,1
45,31,16,68,50,62,84,4,92,77,1
12,71,71,98,81,55,5,51,30,9,1
97,2,75,10,95,33,83,23,47,66,1
22,24,10,36,39,24,70,30,36,87,0
3,46,88,68,19,7,9,5,52,73,1
44,60,97,53,83,62,37,15,20,78,0
17,36,66,29,22,32,18,29,63,3,1
5,41,92,22,52,30,67,43,97,72,1
10,52,24,66,37,26,65,80,69,4,0
47,70,40,95,35,52,32,68,96,17,0
43,9,87,43,26,55,30,89,65,19,0
65,38,86,32,76,77,11,95,56,14,0
0,3,86,72,61,44,41,35,6,47,0
56,54,58,25,99,34,3,62,68,75,0
23,75,78,86,93,99,10,69,78,59,1
21,23,3,12,92,41,15,70,91,46,0
23,52,61,2,9,47,36,31,23,74,0
12,20,56,13,16,14,84,61,48,88,1
64,68,14,39,15,83,1,10,41,2,1
27,42,59,39,59,47,84,24,33,84,1
60,3,3,0,37,76,68,50,25,34,0
45,56,58,80,28,29,45,89,61,41,0
21,69,85,13,10,22,85,75,37,40,1
67,32,94,79,17,15,80,37,95,36,1
30,13,35,7,14,74,59,33,42,20,1
43,7,61,19,97,40,15,35,10,79,1
98,11,82,37,42,75,21,83,84,24,1
44,17,8,4,83,15,24,14,76,42,1
88,55,36,83,90,29,13,80,29,56,1
1,86,94,96,31,73,8,24,88,1,0
68,52,83,12,0,31,93,5,92,62,0
20,28,88,73,22,67,17,64,66,24,0
3,46,86,36,21,57,77,80,47,19,0
22,71,40,38,12,96,25,41,82,20,1
50,74,68,18,55,51,63,43,94,64,1
40,20,79,22,17,58,5,59,79,22,0
13,26,71,80,83,85,49,98,4,97,1
45,31,89,99,35,92,71,73,62,83,1
83,90,17,90,35,20,2,29,76,80,0
93,14,5,90,75,36,19,81,13,10,1
20,71,57,28,8,94,98,30,46,18,1
0,9,39,36,40,94,59,13,81,62,0
52,49,9,61,65,89,85,70,93,10,0
85,1,69,63,26,43,21,23,19,58,1
86,35,61,68,77,21,12,2,13,0,1
77,19,42,54,61,78,52,57,24,12,1
97,84,46,56,64,78,59,35,48,45,0
96,2,64,22,48,86,85,30,9,55,1
93,18,75,8,45,73,48,64,38,65,1
28,15,20,48,99,39,15,26,65,95,1
62,77,90,63,38,91,94,34,23,75,0
6,41,16,32,62,70,16,55,17,29,0
36,18,19,60,34,12,1,29,98,65,0
98,6,85,49,89,10,35,69,25,73,1
31,57,56,57,72,16,36,66,80,4,1
30,75,95,8,75,98,5,76,16,44,1
22,52,63,91,88,50,35,37,14,71,1
84,32,19,56,91,82,19,91,2,90,0
59,83,29,41,16,46,9,63,53,9,1
1,27,82,0,69,46,21,5,43,21,0
80,95,56,1,6,36,96,81,59,38,1
80,32,73,40,9,38,15,11,88,56,0
48,42,71,18,52,37,68,36,68,86,1
15,13,11,51,54,4,81,36,57,95,0
58,39,49,98,10,90,78,8,14,51,1
67,20,79,54,34,6,48,70,78,82,0
67,94,62,54,96,74,33,56,69,24,0
23,27,8,42,22,2,14,28,14,47,1
32,75,8,65,61,9,15,52,19,46,1
86,90,83,0,49,63,41,0,51,84,0
5,83,61,40,14,85,28,7,24,17,0
22,93,74,22,12,38,60,34,55,1,0
88,23,21,97,45,52,42,24,48,98,1
63,25,57,4,38,12,14,95,46,42,1
15,25,67,87,6,6,53,58,37,83,0
59,60,87,30,73,29,21,39,39,99,0
63,49,94,33,85,5,40,44,6,22,0
48,46,33,15,43,34,87,45,5,85,0
10,52,28,76,89,91,63,50,80,71,1
35,98,72,24,34,52,66,35,4,85,0
66,59,52,9,81,90,40,0,37,83,1
43,22,63,55,77,47,66,21,57,11,1
90,65,56,78,85,80,4,38,47,0,1
62,35,75,54,82,15,48,2,15,16,0
65,56,22,39,69,92,53,16,30,40,1
27,48,5,70,81,51,98,91,94,94,0
90,91,26,99,46,3,23,50,45,2,1
21,27,36,5,18,33,18,87,41,18,1
47,21,71,72,20,57,15,8,34,22,1
67,5,91,82,14,99,77,50,16,39,1
73,24,37,41,5,79,46,75,10,61,1
28,38,27,85,29,61,95,47,90,45,0
96,83,35,38,90,72,37,39,16,12,1
14,41,77,68,89,47,18,99,26,96,1
22,26,21,55,6,20,10,15,88,65,1
61,96,20,97,7,46,27,12,2,20,0
76,89,89,44,22,79,85,18,3,69,0
26,16,99,40,49,16,75,37,79,45,1
5,52,31,86,8,58,98,66,39,30,0
4,67,57,64,97,12,44,15,59,74,1
79,22,21,70,19,68,16,4,87,26,1
38,18,74,17,33,62,88,92,57,21,0
41,26,76,23,65,85,81,96,65,59,0
97,97,62,5,34,74,7,73,6,16,0
18,80,41,54,84,92,21,45,61,30,0
79,28,39,88,96,59,48,46,61,42,1
44,59,32,60,56,50,95,9,45,40,0
76,63,46,80,42,13,96,3,99,92,0
76,23,13,47,13,46,61,68,62,75,1
22,28,33,74,54,4,27,50,66,8,0
23,41,33,39,33,32,2,47,33,98,1
22,41,42,28,6,3,92,8,99,7,1
34,2,44,47,90,34,16,9,66,77,0
18,17,36,23,62,14,17,13,5,5,1
60,86,32,76,70,73,7,33,7,43,0
85,21,4,91,20,6,5,97,70,65,1
47,51,22,81,39,56,78,16,3,54,1
43,48,78,63,69,0,74,70,8,0,1
16,74,85,46,45,28,40,18,80,40,1
14,90,61,20,99,17,35,63,49,69,0
37,0,17,41,56,65,98,27,94,49,0
1,39,63,63,38,55,87,64,77,48,1
18,26,29,37,55,1,11,25,24,53,1
71,47,2,53,24,72,14,11,32,27,0
92,17,39,24,86,6,6,25,11,92,1
33,66,25,45,10,81,77,87,21,10,0
61,17,96,53,60,2,2,38,73,83,0
37,67,32,77,41,93,43,38,76,73,0
52,45,75,95,10,19,91,74,99,7,0
52,69,15,84,58,90,32,74,73,29,1
63,45,53,18,57,56,99,78,18,39,1
95,86,94,67,75,12,15,75,42,40,0
1,21,12,28,80,64,5,49,17,13,1
78,54,4,52,7,66,93,63,67,19,0
10,14,36,29,77,72,91,2,5,17,1
73,42,48,34,45,94,49,81,27,21,0
7,7,43,68,44,28,66,13,54,57,1
86,12,36,37,72,99,10,35,6,49,1
79,17,64,20,43,72,13,27,12,49,1
84,77,4,79,97,64,85,90,92,24,1
56,86,25,78,0,39,78,79,95,12,1
43,2,97,20,82,69,55,10,62,42,0
66,32,1,48,88,99,0,0,60,79,1
59,50,45,34,15,60,51,30,12,78,0
35,56,54,38,21,73,99,11,84,80,1
98,32,77,43,35,82,40,80,88,20,1
25,36,13,47,78,31,43,81,11,80,0
19,33,58,21,47,21,26,39,91,84,0
96,67,92,67,77,8,25,38,15,39,1
22,51,15,94,93,13,10,86,32,23,1
94,96,37,78,23,3,41,50,63,29,1
93,11,3,50,88,6,55,68,2,72,1
47,94,24,36,59,57,49,9,67,32,0
64,33,76,83,32,77,51,4,16,25,0
20,21,59,67,80,0,64,4,77,35,0
2,84,77,97,39,65,42,80,16,26,1
68,66,51,29,30,0,69,26,69,80,1
9,40,4,46,44,6,61,56,78,31,0
9,36,54,24,76,71,42,66,75,39,0
30,58,55,84,4,22,85,55,69,20,0
95,0,51,52,26,64,78,94,58,11,1
76,54,41,21,34,96,18,78,47,80,0
91,45,68,64,70,38,37,47,54,61,0
98,5,15,62,59,55,93,11,20,8,1
50,13,47,18,27,45,77,5,45,18,1
79,7,72,22,33,85,46,63,69,0,1
40,20,47,75,61,26,69,8,18,62,0
7,57,98,86,93,26,17,39,87,16,1
67,68,90,66,99,0,70,75,72,36,0
57,45,91,44,61,17,97,3,11,66,1
6,44,79,22,95,16,55,27,16,56,0
36,83,12,65,56,8,19,8,31,56,0
73,13,86,61,76,83,44,78,52,45,1
84,97,92,52,79,61,62,50,82,14,1
26,12,49,9,9,78,48,25,64,35,1
65,10,92,46,53,63,83,89,17,80,1
4,18,14,74,83,81,25,71,60,18,1
83,69,95,64,93,78,25,16,74,92,0
79,18,35,57,22,39,9,29,67,60,1
22,62,5,35,77,91,26,33,62,89,0
44,42,16,44,18,66,85,83,99,44,0
38,12,65,64,59,26,21,74,98,41,0
75,4,5,15,20,93,46,63,91,51,1
79,29,97,98,73,21,83,10,6,81,1
48,3,34,42,34,44,20,60,52,43,0
40,41,18,83,51,81,20,32,75,74,0
71,81,12,35,41,76,25,76,17,1,0
36,44,56,37,1,62,87,17,91,75,1
95,74,83,20,1,3,50,53,63,90,0
33,32,96,59,64,98,16,93,71,98,1
26,36,66,39,66,93,26,63,46,19,1
13,86,91,31,42,29,16,69,51,48,1
22,29,46,68,20,58,52,3,19,33,1
8,73,36,61,7,39,83,3,59,8,1
4,7,72,23,75,4,57,33,92,92,0
34,5,78,72,6,83,52,83,94,24,1
1,75,18,35,51,12,35,32,76,94,0
24,26,5,28,10,78,64,53,80,19,1
13,76,95,43,75,17,41,5,81,31,0
69,79,81,74,51,63,21,34,31,13,0
72,45,75,69,30,59,0,58,2,10,1
32,14,49,48,32,62,86,9,92,73,1
10,76,58,35,52,63,3,14,80,18,0
40,42,49,47,2,50,85,78,14,66,1
5,39,42,45,91,10,38,0,1,31,1
97,48,80,34,72,51,42,78,24,17,0
11,45,29,24,34,29,27,84,96,92,1
19,64,56,17,53,31,75,2,57,22,1
93,16,11,78,77,71,3,34,72,4,1
20,53,40,76,20,58,64,32,54,62,0
60,40,32,73,92,85,15,95,18,85,0
14,98,46,33,41,35,27,65,30,82,0
8,44,55,96,14,98,91,67,53,30,0
17,81,55,54,73,91,54,19,31,69,0
15,86,71,62,16,83,64,75,92,25,1
5,36,36,47,89,13,75,18,88,52,1
6,28,31,93,28,33,83,20,11,72,0
99,54,60,43,48,43,24,95,41,89,0
85,97,48,3,62,87,74,28,70,53,0
17,84,96,49,43,6,16,90,41,11,1
37,19,88,94,48,69,60,82,61,25,0
81,7,71,50,30,96,9,30,14,9,1
56,88,55,57,72,52,70,79,88,92,0
37,67,45,75,43,0,52,27,64,39,0
49,39,0,89,28,36,36,2,65,39,1
54,71,25,52,73,86,26,68,23,82,0
32,25,22,48,5,50,26,9,62,7,1
92,63,46,7,12,63,41,8,94,82,0
87,28,3,58,49,19,49,51,43,51,1
63,14,58,83,22,84,53,38,6,33,0
80,38,62,60,99,29,64,75,50,10,0
20,15,21,79,12,29,58,38,29,31,1
28,6,75,0,27,58,75,85,66,97,0
78,77,79,85,30,66,48,10,59,38,0
3,5,59,75,64,78,54,86,55,75,0
67,59,69,24,85,83,36,94,94,25,0
44,13,40,64,6,10,68,66,9,91,0
60,17,48,74,45,21,86,27,44,6,0
56,46,97,14,97,44,21,71,56,81,0
85,44,47,18,13,95,16,16,70,48,1
2,65,81,27,56,82,67,98,49,32,0
84,25,55,5,59,26,85,50,75,63,1
19,41,38,28,35,88,50,61,18,31,1
13,14,26,1,59,90,99,23,34,85,0
90,23,67,42,77,4,90,37,67,10,1
19,94,52,54,2,18,44,75,59,42,0
74,28,33,75,65,13,20,22,46,61,1
24,63,82,4,7,22,5,62,92,60,0
39,10,57,0,14,10,98,24,82,19,1
35,34,3,27,15,17,51,52,3,57,0
32,33,36,83,3,90,19,22,43,78,1
83,36,59,60,97,61,73,2,9,18,0
66,24,83,89,84,37,57,9,79,91,1
47,90,12,32,10,97,91,32,96,52,0
20,18,74,97,78,18,50,55,22,15,0
66,27,36,89,22,51,50,56,76,18,1
52,8,4,54,14,87,91,99,93,5,0
88,38,63,68,84,22,28,2,77,47,1
10,75,3,94,47,82,16,3,31,62,0
88,6,71,58,6,40,62,33,26,24,1
4,2,29,39,41,84,67,76,45,67,1
21,9,39,43,24,88,72,31,95,62,0
60,57,91,63,86,1,44,86,71,69,1
95,92,78,1,73,98,17,42,44,37,1
49,89,21,24,25,90,5,24,75,10,1
24,39,5,83,75,62,73,97,84,62,0
91,14,65,58,18,42,25,81,9,54,1
46,16,46,96,58,58,88,48,93,70,0
3,59,68,73,86,11,67,29,23,37,0
96,82,95,46,82,45,11,51,37,33,0
12,73,96,99,3,90,52,3,42,28,1
0,33,70,51,35,77,60,63,83,14,1
26,53,60,90,40,4,69,4,42,9,0
79,2,87,7,33,18,79,65,95,51,1
67,67,63,15,46,36,21,26,62,55,1
27,42,69,35,0,97,44,34,17,89,0
10,68,13,62,24,37,58,37,25,15,0
46,66,99,4,54,30,13,49,52,11,1
49,92,9,68,53,65,1,68,16,91,1
39,54,94,49,42,57,86,43,30,54,1
85,56,66,33,76,51,34,27,92,99,0
68,0,24,67,51,48,83,5,62,48,1
43,86,30,24,50,98,26,22,60,25,0
27,83,11,71,28,51,42,39,53,78,0
62,78,41,5,22,10,96,2,14,54,0
18,61,27,35,29,80,63,50,15,98,0
64,29,89,66,33,42,76,51,90,20,0
80,21,51,25,19,6,16,94,36,9,1
88,70,11,3,56,94,13,10,35,48,0
86,66,49,53,71,92,40,89,77,61,1
32,12,80,66,30,28,5,5,50,71,0
95,16,33,40,90,91,1,93,88,75,1
40,49,57,33,17,47,27,44,12,40,1
43,59,13,92,73,67,65,43,87,49,0
27,14,6,60,46,39,49,93,91,87,0
49,37,78,83,16,80,91,97,23,81,1
50,11,1,47,88,1,37,57,9,53,1
65,17,90,7,23,6,4,34,41,26,0
33,70,42,43,6,3,56,34,22,59,1
54,12,98,45,87,29,93,97,19,66,1
5,98,42,80,88,65,13,94,85,83,1
86,84,39,30,53,27,44,29,18,13,0
70,4,73,1,20,90,71,27,13,71,1
35,11,71,17,76,56,53,72,60,88,1
55,10,53,88,17,74,46,49,69,12,1
27,76,51,77,83,9,67,83,3,78,0
33,99,95,26,19,30,81,39,54,6,0
41,85,83,64,69,82,61,98,67,91,0
50,46,34,58,10,21,72,0,5,46,1
87,38,11,61,16,4,54,92,84,62,0
22,57,64,89,1,56,15,96,0,75,1
99,92,65,39,69,51,54,62,72,36,1
17,17,76,1,14,17,51,6,77,62,0
67,96,12,96,89,80,44,11,42,4,0
15,69,73,30,44,93,95,2,80,62,0
50,91,87,49,78,24,32,95,23,58,1
50,11,9,56,79,15,30,58,99,7,0
92,0,91,76,29,2,83,27,14,30,1
57,89,11,63,13,84,48,2,54,64,0
89,97,92,73,53,34,41,87,3,78,1
11,97,49,21,13,52,53,68,54,30,1
28,46,39,92,80,77,52,65,68,22,0
91,34,59,76,58,8,6,60,39,4,0
66,91,78,2,84,69,24,86,12,93,1
13,98,80,0,91,35,64,27,76,83,0
0,70,70,70,9,30,4,41,72,52,1
34,8,74,53,95,21,39,69,99,37,0
34,40,25,27,16,77,43,59,26,58,0
45,69,35,54,24,29,21,60,35,60,1
91,49,5,98,46,17,30,26,17,49,1
62,42,18,68,61,28,67,8,27,78,1
16,86,88,2,81,59,74,60,75,33,0
67,83,3,69,21,95,70,30,0,39,1
28,92,98,74,67,63,30,11,76,18,1
55,19,88,91,77,49,79,38,31,94,0
9,28,62,49,86,98,10,70,78,6,1
42,38,69,61,76,97,28,16,4,42,0
86,75,22,74,86,58,35,66,66,26,1
2,53,36,89,1,96,17,71,27,26,1
21,9,91,97,58,37,57,43,76,77,1
15,79,90,25,34,48,78,3,9,0,0
93,94,83,21,1,84,87,0,70,23,0
78,98,3,40,75,10,97,10,96,86,0
97,71,84,44,74,56,62,95,55,11,1
23,62,52,99,60,11,58,3,89,19,1
50,49,37,93,33,49,16,5,88,60,0
21,63,55,83,79,84,14,77,90,53,0
45,18,12,27,89,39,62,31,91,0,0
13,84,34,24,8,4,30,86,23,99,0
28,71,98,71,71,42,96,31,32,59,1
78,12,87,12,25,94,21,17,16,16,1
43,88,20,43,74,38,77,76,18,44,0
81,71,87,73,8,1,79,55,39,73,0
23,56,68,68,88,97,12,63,95,5,1
5,69,8,83,99,95,18,37,39,18,1
25,84,17,2,30,55,3,93,38,22,0
80,68,25,39,10,62,68,65,88,1,1
66,91,0,0,93,73,87,53,55,43,1
3,70,42,76,39,88,4,1,4,57,1
62,69,93,2,95,77,31,47,70,25,0
99,68,60,6,82,10,80,80,28,94,0
44,60,53,64,73,41,62,26,88,47,0
31,35,87,73,85,21,1,62,16,23,0
54,89,84,1,90,44,23,64,69,92,1
61,71,96,83,61,52,38,61,99,83,0
46,97,96,36,23,80,68,22,32,46,0
79,43,99,95,37,47,9,31,88,34,1
73,16,30,2,30,84,30,55,51,95,1
64,72,53,70,2,88,54,58,59,10,0
5,32,24,20,71,29,73,39,36,28,0
64,75,33,30,6,50,55,90,45,70,0
60,30,27,7,68,91,7,3,99,62,0
95,34,21,63,87,20,99,2,40,21,1
5,24,85,57,78,40,31,60,57,59,1
39,57,23,27,28,50,19,21,57,20,0
2,33,37,54,62,14,60,24,18,41,0
6,56,39,88,47,84,38,97,69,74,1
5,17,78,21,92,53,50,36,34,51,1
69,73,4,19,62,11,28,1,10,88,1
61,69,39,30,94,45,47,54,3,81,0
70,48,42,8,75,79,32,98,93,42,1
41,75,84,42,68,75,48,22,1,46,1
97,73,40,29,6,25,48,87,19,3,1
6,67,27,80,10,36,15,70,77,59,0
96,87,11,91,33,34,25,11,75,98,0
9,44,85,78,74,10,82,54,61,61,1
89,96,38,32,30,15,40,93,6,27,0
4,98,36,95,66,90,58,46,90,17,1
97,35,56,63,36,36,87,9,30,53,1
17,69,33,73,39,35,81,0,19,39,0
3,41,47,96,42,97,41,27,28,94,0
6,88,91,8,99,21,42,85,18,9,1
90,71,94,71,87,94,32,59,25,55,0
12,26,76,39,89,8,49,85,83,76,1
79,55,25,58,68,29,56,70,45,91,1
26,71,34,9,3,27,82,76,74,70,1
66,15,43,11,30,37,75,11,93,98,1
10,1,1,13,94,73,87,71,32,19,1
31,36,60,96,53,55,95,2,75,78,0
51,2,89,17,70,53,11,29,17,92,0
31,6,84,79,10,18,60,58,93,63,1
96,99,55,35,96,3,1,52,72,23,0
78,70,69,75,25,86,93,42,73,43,0
34,13,34,78,38,52,8,13,28,57,1
88,8,98,33,77,89,19,49,72,0,1
33,5,87,58,12,63,10,81,2,0,1
35,17,65,33,14,35,92,76,34,24,0
37,90,48,27,42,21,16,49,87,52,0
21,64,76,73,27,37,55,67,4,90,0
12,64,20,25,82,37,15,85,68,19,0
69,84,54,35,64,31,0,88,1,25,0
55,66,46,94,3,53,61,8,93,70,0
31,74,80,0,35,65,30,90,27,18,0
18,47,17,50,66,74,93,18,79,51,0
82,86,47,20,89,35,87,97,79,26,0
52,31,68,79,59,65,23,68,68,34,1
11,18,61,56,17,13,53,94,7,67,0
37,33,90,35,98,7,88,82,85,63,0
63,95,37,94,72,46,56,77,24,26,0
43,90,32,41,46,48,3,59,74,31,0
7,85,56,36,52,55,16,87,38,67,1
83,85,41,98,8,86,35,35,61,43,1
68,79,5,95,28,95,49,39,32,19,0
86,69,9,60,90,25,21,50,96,60,0
92,34,59,40,78,9,28,75,0,78,0
81,17,2,5,33,81,20,12,32,98,1
63,12,76,76,74,16,97,6,75,20,0
75,97,18,46,39,7,11,79,37,74,0
73,75,97,11,40,23,29,49,51,9,0
51,75,11,26,42,61,73,27,28,36,0
1,39,53,15,29,5,37,25,95,3,0
74,49,92,59,18,72,31,54,41,69,1
15,64,17,97,41,71,98,29,88,99,0
79,55,80,67,35,8,95,54,38,52,0
16,1,96,31,89,0,80,47,66,13,0
87,52,85,38,78,11,61,47,51,4,1
5,12,33,99,81,49,23,55,63,20,1
42,84,9,14,43,94,44,89,28,6,0
61,72,56,58,17,43,83,29,8,10,1
25,65,51,98,27,69,41,70,84,6,1
56,56,75,34,74,55,23,41,83,45,0
57,91,65,18,14,48,46,57,12,26,1
57,47,41,46,51,86,71,47,71,91,0
29,66,7,85,73,67,95,28,51,82,1
80,45,98,86,94,42,62,82,27,48,1
22,82,53,18,62,15,16,42,99,21,1
80,36,52,73,17,92,12,45,97,62,0
71,99,63,53,88,39,84,30,20,79,1
53,83,32,81,57,39,59,47,90,65,0
14,78,24,51,44,53,88,8,13,53,0
57,79,59,26,69,94,48,54,89,13,0
62,71,36,9,29,80,77,70,0,46,1
87,96,76,99,19,61,69,93,48,53,1
74,86,8,51,74,93,61,42,33,41,1
28,46,61,57,14,85,85,38,14,97,0
30,30,84,93,2,42,76,50,58,53,1
42,89,80,93,13,57,32,87,82,77,0
20,1,11,70,91,40,61,22,30,89,0
41,93,97,73,41,73,58,36,97,94,0
87,51,0,31,30,90,57,3,95,74,1
29,1,34,57,66,81,65,1,98,19,0
5,88,27,89,33,67,70,72,51,92,1
86,98,87,88,27,26,16,97,1,44,1
95,0,17,1,26,20,62,96,60,77,1
26,91,39,34,89,71,51,75,68,79,0
39,82,90,38,46,81,30,46,3,87,1
73,39,34,41,26,46,94,74,14,24,0
71,99,65,78,54,39,63,23,21,5,1
83,62,29,83,52,18,62,69,4,24,1
51,74,6,59,20,53,73,43,77,8,1
21,89,7,85,45,40,59,50,65,2,1
10,31,18,90,17,80,85,18,76,20,0
32,47,18,93,85,44,83,60,18,30,0
38,62,4,91,18,93,56,48,59,30,0
28,92,13,63,99,42,64,68,22,49,0
24,90,21,42,61,35,83,13,49,25,1
21,66,80,43,18,37,68,69,44,86,0
17,78,99,76,90,18,64,54,25,51,1
51,67,67,65,55,47,98,73,23,29,0
62,33,1,2,78,91,69,41,9,32,1
56,85,65,13,16,88,73,60,32,40,0
92,42,20,64,33,43,24,86,90,94,0
71,98,75,68,53,0,81,50,45,68,1
9,65,46,74,8,95,12,20,80,49,0
53,2,52,18,11,32,20,2,25,10,1
34,75,17,81,94,16,64,28,27,40,0
37,91,86,46,26,46,72,37,76,83,0
28,25,83,42,63,88,66,41,16,66,0
82,21,36,57,62,10,70,49,12,4,1
57,20,55,3,45,17,20,79,63,95,0
64,31,98,96,22,86,44,52,11,69,1
86,53,41,52,65,95,20,88,30,18,0
81,82,32,14,65,53,62,82,62,51,0
11,95,32,82,22,5,63,67,52,85,0
28,63,27,38,82,18,55,79,81,89,1
6,74,27,6,74,93,5,21,97,83,0
31,21,64,66,75,90,64,54,63,8,1
25,46,49,48,55,51,62,53,80,75,1
50,0,42,15,82,62,26,11,69,14,1
82,71,29,36,70,63,92,9,54,90,1
15,10,81,47,77,71,65,49,15,71,0
17,30,66,72,22,40,25,5,52,77,0
78,14,58,46,53,76,77,59,78,42,1
84,89,82,29,59,92,90,20,90,93,1
84,32,69,31,60,95,65,25,53,75,0
44,84,37,17,25,16,13,50,63,64,0
56,41,38,94,62,1,96,44,45,93,0
26,2,70,70,12,50,46,26,10,64,1
90,62,63,19,81,39,13,37,89,2,1
99,80,81,8,0,74,84,38,12,11,1
32,86,72,56,90,73,57,68,92,6,0
5,68,3,57,2,86,22,23,69,48,0
2,47,12,93,47,81,54,56,16,9,0
65,64,20,33,25,84,39,87,89,7,0
85,52,70,40,44,83,35,27,99,40,1
77,86,70,53,49,62,52,96,81,96,1
53,98,43,68,90,96,44,39,23,15,1
60,89,18,2,7,87,15,45,92,0,0
15,89,74,75,99,37,50,32,81,19,0
93,92,76,51,48,84,92,0,15,0,0
50,99,43,47,99,49,49,64,98,53,1
94,5,56,81,54,33,3,80,40,59,1
26,19,3,23,29,60,38,82,1,28,0
61,52,82,26,97,39,19,13,30,92,0
97,46,52,35,89,86,36,39,38,58,0
76,47,49,99,41,81,56,98,62,67,1
38,29,94,19,27,87,39,23,91,18,1
95,97,77,52,21,17,89,2,99,7,1
15,18,60,5,28,40,35,58,98,4,0
58,15,37,3,76,71,39,67,35,95,0
76,16,80,93,85,7,60,2,62,93,1
25,18,19,83,90,92,90,91,36,44,0
76,60,44,84,73,21,63,92,2,48,0
36,56,41,69,45,0,36,80,92,72,1
78,80,5,49,17,48,32,56,37,45,1
4,16,97,95,1,67,52,44,31,74,0
35,33,2,74,10,30,16,93,3,65,0
6,54,80,31,90,15,39,67,36,48,0
28,35,54,58,45,92,19,77,36,80,1
54,23,79,9,70,93,24,8,91,4,1
34,50,21,2,45,55,76,46,3,88,1
58,74,56,64,88,23,37,80,79,61,1
89,58,89,59,87,25,58,23,47,31,1
62,99,2,48,97,79,29,87,13,31,1
90,72,91,86,91,95,44,74,49,31,1
7,69,92,76,58,57,30,82,18,89,1
90,43,80,88,73,17,83,8,25,88,1
64,72,70,25,88,12,58,19,72,71,1
56,78,61,55,99,56,94,7,34,51,0
99,75,56,83,70,93,38,76,46,97,1
59,70,29,63,57,5,38,40,83,72,1
35,35,84,38,7,71,82,93,55,50,1
96,42,24,44,51,36,21,49,58,25,0
30,44,89,77,39,60,47,12,38,42,0
34,72,65,23,0,96,82,36,84,52,0
90,36,63,28,99,54,64,15,47,15,1
19,21,82,1,26,43,28,16,45,94,0
70,26,88,90,82,51,7,48,76,48,1
82,66,9,35,79,13,45,44,93,58,0
43,33,14,21,45,4,3,36,39,31,1
13,31,37,45,12,93,6,85,94,82,0
99,45,91,81,10,20,49,8,92,60,1
45,20,60,72,42,61,54,92,96,14,0
88,95,28,78,55,34,84,44,97,33,1
36,79,14,21,41,69,53,21,7,80,1
31,77,16,67,19,91,58,24,51,88,0
