f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
51,67,52,5,81,50,49,74,92,96,0
55,73,18,28,17,28,2,78,58,10,1
17,82,6,91,4,19,17,14,7,90,0
77,80,10,98,32,47,10,0,12,38,1
75,75,20,30,91,65,94,29,42,10,0
65,79,90,1,15,20,52,11,88,91,0
85,2,42,8,9,49,65,99,57,5,1
97,29,53,1,87,9,28,8,89,20,1
69,9,39,13,51,87,24,80,76,57,1
66,98,8,82,33,74,4,35,23,89,1
57,41,86,55,99,34,24,39,64,24,0
33,79,14,53,24,6,49,24,6,15,1
21,79,52,29,34,6,91,63,80,8,1
88,98,30,30,75,20,32,77,95,2,0
2,93,25,6,80,64,92,90,57,21,0
45,13,16,34,90,65,0,94,93,40,0
7,79,94,30,75,68,33,24,83,79,0
97,38,91,73,92,89,39,56,35,73,1
1,57,72,42,55,42,37,88,86,23,0
92,91,0,40,50,66,43,93,43,2,1
44,41,76,60,90,75,73,13,16,25,0
86,27,90,52,1,44,0,73,34,79,1
43,2,78,17,62,61,39,55,26,81,1
92,69,97,70,48,61,69,57,70,42,0
74,57,3,52,45,11,95,20,98,11,0
88,47,10,38,47,43,20,6,86,20,1
75,69,65,34,71,77,98,33,76,76,0
31,13,44,32,25,85,1,17,73,1,0
67,62,41,94,76,80,6,43,99,63,0
53,93,56,65,98,60,39,47,1,66,1
67,91,68,65,1,36,4,47,25,41,0
58,12,61,73,42,18,10,2,39,83,0
53,24,99,58,14,67,57,42,45,0,1
46,25,3,4,44,71,66,90,36,69,0
25,41,23,52,40,73,6,2,94,50,0
40,88,67,19,43,69,56,53,67,7,1
31,40,68,19,88,30,53,4,15,3,1
44,42,78,45,92,43,8,7,93,59,1
21,73,19,53,85,1,16,45,20,44,0
49,38,32,55,36,70,96,46,47,4,0
13,57,56,79,92,37,99,48,11,85,1
59,68,71,12,4,52,91,30,87,54,1
91,17,36,25,10,64,65,32,92,73,1
87,90,84,34,10,6,19,72,63,75,1
32,72,88,14,84,67,77,86,89,55,0
65,11,98,71,40,83,52,1,32,65,1
97,76,85,72,10,21,36,62,50,88,1
9,36,89,63,5,98,10,1,60,19,0
66,4,15,9,30,97,68,24,47,29,1
11,61,28,32,78,66,49,27,13,97,1
19,54,3,11,4,47,40,86,26,88,0
21,50,47,16,28,44,93,64,52,49,0
18,11,46,55,61,96,79,27,63,75,0
65,65,13,85,69,14,0,6,44,1,0
52,59,59,60,14,43,25,49,53,60,0
65,29,19,25,72,18,9,37,54,3,0
43,33,43,96,52,78,96,56,44,76,1
87,29,48,99,52,26,15,23,53,2,1
20,84,31,51,39,70,26,99,83,57,0
71,27,7,24,76,44,11,32,87,78,1
13,40,49,26,10,8,62,62,80,63,1
19,25,11,35,77,7,97,75,48,32,0
6,96,16,30,66,71,91,94,30,60,0
85,55,53,39,55,63,96,87,35,38,1
3,43,65,3,39,39,37,25,94,0,0
9,17,45,75,23,75,13,76,25,85,0
63,66,20,45,54,13,95,62,46,32,0
30,87,47,39,87,85,43,73,11,75,1
53,64,8,39,49,9,59,95,34,38,1
40,92,83,33,96,62,92,88,13,10,0
23,78,50,9,64,44,26,53,7,56,1
72,19,36,61,34,15,3,70,54,21,1
19,87,64,95,28,47,75,72,95,7,1
31,37,55,0,82,4,45,94,13,43,0
31,81,19,78,36,64,10,15,53,95,1
56,20,22,17,38,24,26,67,21,2,1
88,24,54,30,19,5,98,80,63,98,1
58,71,96,27,47,68,96,26,46,23,0
49,57,40,38,11,48,6,69,37,17,1
84,42,6,91,5,3,30,89,60,88,0
95,59,79,29,3,16,87,61,3,34,1
36,93,18,70,7,65,57,13,17,65,0
90,86,53,47,46,71,49,1,14,26,0
14,13,93,46,66,78,92,26,91,37,0
81,99,21,38,70,87,19,5,62,34,1
29,80,73,86,21,50,72,4,71,84,0
38,53,82,74,99,35,35,55,2,8,0
64,17,2,48,90,37,36,40,26,91,1
86,71,62,14,87,67,73,0,21,46,0
93,90,91,19,13,37,77,47,60,85,1
78,74,69,23,95,17,63,12,52,29,0
43,11,37,86,80,44,56,11,48,73,0
15,15,89,32,91,55,3,15,52,12,0
90,13,41,15,57,39,90,68,21,93,1
59,22,1,33,95,71,85,27,99,96,1
1,72,97,36,48,33,80,62,90,87,0
49,57,96,66,1,91,71,91,12,4,0
32,16,50,85,80,63,84,19,95,65,1
97,13,93,88,74,10,98,11,12,38,1
96,82,75,35,5,75,90,29,53,40,0
38,13,57,62,33,71,57,82,9,37,1
62,13,47,45,83,75,25,56,62,15,0
8,48,49,42,49,82,33,48,16,18,1
24,51,58,31,21,40,22,36,95,62,0
82,24,46,35,99,59,5,44,22,83,1
15,24,11,24,60,16,56,67,23,76,0
54,40,57,54,0,30,35,42,61,62,1
8,95,34,65,13,47,60,42,55,67,0
34,7,65,44,30,83,79,13,2,42,0
97,84,61,58,16,11,22,42,19,74,1
3,49,28,34,22,65,20,55,32,79,1
94,51,68,90,60,42,95,18,64,75,0
5,89,74,33,10,85,69,27,50,9,0
54,34,16,79,44,47,31,78,39,62,1
11,77,7,38,49,82,4,73,19,34,1
26,67,93,94,49,65,24,10,1,53,0
17,31,56,32,62,65,33,94,29,23,1
73,77,64,45,53,68,72,12,40,59,1
69,71,18,7,82,52,6,94,46,69,0
91,1,45,96,33,94,42,74,57,20,1
42,94,62,11,68,96,39,78,39,63,0
85,36,86,41,49,55,28,8,12,90,0
5,74,95,84,64,58,70,98,55,76,0
21,1,37,38,55,79,13,97,62,77,1
46,8,33,52,77,6,44,44,9,65,0
44,79,61,53,92,6,27,68,13,98,0
51,78,96,1,57,84,21,67,96,58,0
61,29,50,10,91,77,65,51,44,63,1
99,14,95,27,12,10,34,18,31,59,1
65,35,63,25,85,98,74,58,53,51,1
64,72,63,7,19,15,9,28,87,56,1
55,11,61,39,75,36,38,35,90,50,1
28,87,89,62,64,31,74,24,49,95,0
92,97,17,80,10,24,12,1,71,0,0
6,56,29,79,53,84,99,94,80,62,1
6,59,87,49,45,30,35,9,57,3,1
16,62,10,43,12,22,57,88,34,76,0
69,95,54,33,69,21,57,90,37,38,0
9,16,24,14,44,66,22,42,57,40,0
3,75,73,82,25,52,90,42,37,13,0
19,19,55,30,16,23,97,21,58,10,0
82,11,50,3,6,17,97,95,11,96,1
96,9,73,39,3,90,2,86,26,22,1
44,63,8,1,85,65,35,98,13,23,1
17,3,98,46,95,3,28,50,94,98,1
79,2,97,45,92,60,92,24,35,71,1
26,92,65,29,1,68,60,6,13,56,1
67,92,78,62,36,57,3,6,6,21,1
19,28,65,26,89,65,89,15,64,33,0
49,4,2,93,26,64,7,85,28,51,0
28,38,64,55,47,12,56,78,50,14,1
4,7,11,38,28,40,61,62,31,49,1
84,80,45,26,34,31,68,95,6,22,0
31,43,30,30,36,79,41,3,1,87,0
4,6,59,33,56,6,69,54,20,78,0
12,10,51,7,56,59,64,29,3,77,0
62,56,70,18,18,19,70,3,0,14,1
23,3,6,11,72,20,11,20,75,50,0
72,41,1,9,39,33,69,60,10,90,1
26,28,92,16,82,34,55,26,55,68,1
93,76,54,2,33,75,17,52,51,7,0
3,14,68,71,52,21,68,39,5,28,0
14,72,3,87,82,34,30,95,72,50,0
92,97,70,27,79,94,79,50,79,34,1
55,4,26,4,54,53,23,58,67,51,0
36,52,13,65,78,96,5,37,45,51,0
81,35,82,96,65,52,60,56,4,81,0
22,3,48,70,96,82,20,9,14,16,0
77,15,8,75,85,57,96,82,84,67,1
52,86,88,56,1,27,21,19,35,31,0
15,8,76,97,48,92,14,44,33,28,0
98,53,89,33,80,29,9,43,20,5,0
25,94,28,52,66,94,8,38,45,5,1
23,41,60,4,73,83,18,60,95,66,0
38,72,82,68,71,68,25,50,3,45,1
63,24,23,65,28,79,30,26,44,70,0
70,56,30,48,98,62,28,85,95,25,1
11,8,29,4,80,69,43,46,91,74,1
9,96,66,12,70,20,13,82,18,99,0
55,50,66,15,94,42,71,65,37,78,0
69,62,3,27,80,10,97,20,47,18,0
4,98,10,65,76,12,6,41,17,40,0
79,21,79,55,99,17,40,80,8,31,1
33,60,86,79,0,84,5,28,68,73,1
27,80,93,74,58,91,67,56,29,32,0
40,76,15,8,34,87,48,90,92,73,1
90,33,32,65,74,21,96,97,84,95,0
20,96,9,36,7,92,33,41,31,73,0
9,66,99,71,82,10,41,15,99,38,1
7,31,7,43,84,18,5,97,18,69,1
54,78,70,63,44,94,53,16,75,56,1
41,4,3,50,98,30,32,10,99,82,0
49,94,26,20,54,35,23,21,16,31,0
36,13,37,9,40,53,87,56,76,40,1
77,28,5,84,49,4,72,70,82,1,1
12,85,82,31,1,11,29,76,82,25,0
44,21,65,49,46,73,85,75,57,76,1
17,46,81,19,96,33,38,76,38,2,1
15,52,6,41,72,6,54,3,61,95,0
81,66,63,87,55,75,37,7,1,12,1
75,58,62,57,29,99,69,71,15,49,0
83,96,73,64,17,1,44,38,63,57,0
38,94,32,54,78,91,83,57,62,30,0
89,62,7,28,14,43,53,80,63,13,1
4,1,33,40,62,11,97,71,63,16,0
97,45,92,72,14,9,3,73,86,70,1
4,59,4,10,31,78,94,79,95,77,0
33,28,66,28,96,21,13,46,33,46,1
56,38,81,49,98,33,26,32,54,2,1
82,51,94,61,85,73,83,43,77,24,0
97,22,33,14,2,48,18,90,40,99,1
46,43,24,22,2,68,25,30,98,28,0
96,81,76,66,36,51,65,98,41,64,0
21,3,9,85,66,89,39,55,67,27,0
16,74,82,55,59,10,59,23,51,11,0
79,70,58,87,65,72,22,77,12,96,0
92,98,43,68,17,60,7,97,84,95,1
40,94,96,96,29,33,54,72,95,69,0
42,91,34,83,66,40,12,35,2,17,0
53,16,82,32,63,2,36,91,63,1,0
79,71,90,84,59,13,21,90,76,90,0
39,25,72,24,26,97,51,50,3,79,0
50,27,36,16,25,92,29,58,12,38,1
67,43,79,50,86,78,23,16,17,69,0
86,7,26,96,54,65,12,24,4,68,1
60,68,57,3,91,23,67,9,14,48,1
53,38,7,74,24,48,32,96,65,95,1
49,47,45,65,68,58,66,18,56,91,0
70,4,11,85,23,68,86,72,13,82,1
6,85,23,52,92,12,94,58,93,86,0
55,38,38,76,18,54,4,68,16,94,0
80,41,44,30,64,7,98,55,68,70,0
35,17,1,31,76,68,33,79,33,92,1
36,38,54,47,93,21,15,59,23,91,0
98,86,60,48,89,47,33,83,53,68,1
50,69,12,93,23,14,34,9,31,62,0
22,67,41,24,3,12,65,6,35,43,0
80,41,99,80,23,27,20,2,78,9,1
94,85,62,19,46,73,12,88,47,50,1
78,63,92,10,24,9,30,27,6,2,1
97,39,75,32,54,83,16,21,60,96,0
88,23,11,94,23,57,29,1,29,24,1
41,13,75,39,67,15,23,34,0,55,1
89,28,57,72,0,12,73,72,22,21,1
89,62,16,41,12,48,2,24,95,60,0
60,58,64,7,92,1,29,72,23,37,1
15,23,44,55,28,68,47,38,76,52,0
67,32,32,1,63,69,79,25,17,13,0
95,91,40,60,21,38,99,28,58,46,0
45,28,65,38,8,96,14,76,29,18,1
54,34,22,82,5,73,25,61,19,69,1
94,82,57,69,0,24,10,90,71,51,1
44,14,82,42,14,60,8,60,28,6,0
13,65,6,46,45,54,56,78,25,24,0
11,4,95,35,19,9,34,42,75,57,0
39,79,26,5,36,18,8,11,51,36,0
57,54,5,56,90,75,13,35,20,97,0
26,81,70,94,28,20,12,90,14,88,1
76,22,28,67,39,82,7,97,36,23,1
40,98,96,80,99,2,45,11,20,57,0
86,58,20,91,78,56,83,68,99,13,0
26,15,68,4,21,48,34,52,97,99,0
1,48,4,89,58,13,7,7,25,28,1
43,69,66,61,18,48,74,7,93,75,0
12,20,63,9,64,85,30,16,68,31,1
37,47,4,93,14,30,75,60,77,46,0
46,3,11,57,63,44,44,16,70,86,0
83,66,69,29,72,72,9,6,66,28,1
6,90,50,8,66,75,99,11,56,0,1
85,57,18,25,88,6,21,0,61,35,0
59,64,56,23,21,33,81,29,16,41,1
33,60,6,79,4,38,11,54,91,63,1
35,71,58,0,50,99,0,98,61,45,0
76,14,47,60,45,34,28,98,33,86,1
36,97,4,52,26,4,46,17,95,2,0
25,95,84,27,74,8,12,34,68,50,1
8,66,14,35,55,22,16,24,52,82,1
17,27,92,16,36,60,37,81,25,13,1
31,23,24,97,69,33,29,50,2,54,0
14,23,46,14,26,5,67,17,5,63,0
45,76,53,64,15,70,10,50,22,67,0
41,25,66,9,4,0,84,40,44,70,1
67,45,55,18,29,1,85,82,91,75,1
64,84,62,69,2,78,9,14,0,44,1
33,11,11,3,16,21,28,73,95,69,0
42,49,25,37,62,66,45,34,5,40,0
67,78,71,32,74,72,10,53,64,13,1
37,16,7,63,74,28,46,84,74,67,1
26,22,53,15,37,18,21,65,75,40,0
28,78,65,7,84,15,77,37,7,83,0
31,57,48,72,83,67,42,99,1,91,0
75,52,74,89,12,48,2,41,64,34,1
87,58,58,46,99,31,29,13,41,77,0
95,61,51,72,65,39,10,48,51,26,0
25,83,5,28,17,4,9,51,51,11,1
3,67,7,97,0,80,93,38,69,42,1
41,58,79,77,48,93,11,99,21,68,0
98,17,17,3,55,13,4,55,63,50,1
41,14,49,13,43,39,16,88,5,79,1
91,30,95,91,44,99,28,83,3,6,1
65,53,86,81,27,68,34,36,53,65,0
88,26,98,83,25,58,39,23,69,44,1
2,42,58,11,35,18,70,48,52,58,0
5,15,21,82,50,98,99,23,47,17,1
87,51,75,23,33,65,5,85,22,96,0
90,94,28,6,85,22,94,93,78,36,1
88,67,38,22,16,88,97,27,60,45,0
2,50,10,79,19,3,94,69,94,44,1
19,21,97,26,70,8,82,75,10,49,0
37,84,31,16,46,55,92,5,5,28,0
28,45,73,7,97,75,48,3,7,0,0
65,37,12,50,7,45,57,72,19,73,0
48,34,67,89,4,36,17,40,9,78,1
79,45,2,39,60,1,91,98,64,96,1
40,72,29,85,4,85,58,56,5,98,1
10,40,73,99,90,73,47,47,63,3,1
9,46,69,72,73,1,98,40,66,37,0
38,75,16,2,13,78,32,34,66,99,0
99,37,40,36,41,87,48,69,70,69,0
80,88,0,47,0,71,70,50,97,19,1
80,58,51,42,73,85,15,29,27,20,0
83,39,22,95,84,54,53,26,79,9,1
38,43,65,99,53,41,26,42,96,26,1
22,22,46,72,14,88,9,23,51,53,0
57,78,91,95,9,64,62,89,73,97,1
64,17,38,42,8,68,53,98,11,81,0
96,13,32,0,5,22,84,82,67,53,1
43,38,79,25,87,91,85,33,72,70,0
90,37,22,37,12,65,30,96,72,8,1
60,46,41,78,57,60,22,17,44,10,1
50,85,87,2,93,73,40,88,45,36,0
68,39,7,72,65,70,20,57,88,70,1
72,10,59,40,3,4,34,66,62,3,1
48,8,35,19,4,30,65,48,40,70,1
61,42,83,83,76,60,60,70,18,56,0
71,11,69,19,33,28,93,86,28,74,1
3,51,61,48,35,46,93,34,87,48,1
43,33,75,72,96,22,90,35,60,35,0
16,95,43,98,92,61,94,46,8,36,1
15,34,56,34,20,48,37,28,38,49,1
0,50,45,21,89,91,68,56,66,59,0
16,37,81,62,31,57,92,82,58,4,0
78,14,74,34,11,9,49,58,82,11,1
6,37,40,0,49,55,6,6,8,98,0
50,2,49,98,82,73,53,2,58,26,1
50,68,6,86,25,21,44,54,95,31,0
64,39,55,80,34,8,89,77,91,0,0
52,22,84,52,13,46,14,17,56,26,1
19,91,36,87,15,32,95,33,24,86,1
52,96,80,98,72,52,79,5,11,33,1
48,54,69,31,42,20,62,36,76,92,0
7,90,39,23,39,4,85,96,73,76,0
88,72,87,43,23,38,14,13,97,23,0
73,95,43,84,81,95,58,74,64,37,1
24,21,30,50,39,57,31,77,10,51,0
22,60,87,33,57,35,24,64,44,52,0
48,84,25,33,9,27,6,80,97,76,0
72,80,9,21,19,1,11,80,37,59,0
16,2,80,88,82,18,78,4,82,97,1
17,99,30,1,17,46,46,95,42,49,0
79,48,87,37,18,43,91,79,87,50,0
19,38,3,25,18,74,99,12,32,97,0
61,30,44,8,89,88,96,9,65,18,1
36,18,88,14,43,50,56,41,41,21,0
97,49,82,8,63,89,44,89,86,23,1
65,85,88,35,34,76,39,83,72,21,0
67,98,84,28,37,7,89,28,77,6,1
78,2,3,85,44,60,13,1,68,77,1
55,76,66,58,33,93,14,43,34,97,1
47,79,38,88,39,1,13,5,89,88,1
42,1,41,5,8,78,79,65,15,54,0
10,84,61,23,82,7,61,29,64,2,0
92,9,92,45,85,90,5,84,70,20,1
78,55,6,27,71,59,27,25,90,76,0
73,37,42,7,38,8,38,15,25,84,1
81,7,47,7,20,72,92,9,74,79,1
18,10,8,61,54,10,57,32,73,65,1
54,7,54,36,11,99,73,28,78,77,0
41,42,38,15,4,44,75,44,65,0,0
73,32,51,92,53,82,46,10,2,31,0
90,42,58,53,48,97,75,21,65,95,0
6,10,35,27,8,58,18,28,1,87,1
98,84,47,85,43,5,43,73,99,58,0
6,3,0,6,86,36,22,14,23,58,1
17,7,33,68,67,80,70,55,75,28,1
60,70,14,16,61,42,90,82,90,70,1
15,26,70,82,15,90,64,94,76,57,1
92,96,39,89,77,8,32,45,99,44,1
27,84,16,83,20,95,12,3,45,84,0
21,48,33,84,28,86,21,21,98,21,0
0,40,90,71,90,66,29,56,68,11,0
14,2,43,90,79,37,13,0,20,99,1
8,59,19,49,94,32,62,3,37,4,1
99,35,34,69,54,45,29,11,69,75,1
7,74,85,5,87,60,57,45,91,90,1
42,69,8,42,47,44,38,79,13,58,1
23,91,78,53,5,12,56,61,29,43,1
67,87,28,36,48,50,56,59,34,65,1
23,43,53,78,0,44,87,5,33,75,1
5,1,66,97,94,89,63,33,73,13,0
69,66,17,54,57,31,35,1,22,8,0
34,79,74,42,35,88,46,75,72,30,0
97,42,12,31,36,64,88,81,70,34,0
41,71,94,83,15,77,29,73,7,13,0
29,64,72,13,38,27,7,99,8,45,0
24,98,10,51,1,13,78,1,19,82,0
83,3,39,4,29,58,71,41,1,62,1
98,97,67,43,32,80,6,49,68,9,0
24,66,65,53,60,64,29,54,30,95,0
67,29,24,4,17,9,75,12,17,96,0
57,12,50,81,90,36,58,74,54,52,1
38,91,41,91,43,12,75,5,59,15,0
98,3,92,11,48,40,23,50,37,55,1
61,63,60,57,90,90,30,26,87,7,0
28,59,39,9,91,98,44,45,7,95,1
80,45,31,7,10,97,50,40,50,23,0
18,93,76,18,96,21,20,55,63,78,1
9,39,1,29,78,49,25,5,6,0,1
91,9,19,29,54,17,90,82,68,59,1
1,89,17,69,50,99,28,91,2,50,1
9,57,14,85,78,72,80,17,83,32,1
89,79,80,44,36,53,87,40,3,64,0
63,8,77,42,54,60,76,98,46,68,1
0,93,83,78,43,22,55,51,58,34,1
0,44,90,83,43,21,97,7,99,80,0
48,75,38,1,61,87,91,31,44,26,0
69,29,76,26,62,54,95,47,58,7,1
44,53,60,61,78,69,92,78,55,1,0
23,3,57,7,68,3,24,18,37,96,1
60,56,96,43,80,14,30,27,22,47,0
19,39,54,77,60,61,84,82,11,46,0
57,99,52,87,37,69,99,28,10,62,0
2,52,47,78,20,89,57,73,65,19,1
88,78,99,34,7,74,0,38,44,34,1
33,20,79,63,41,84,59,69,96,33,0
46,45,68,21,50,62,48,9,49,82,0
31,67,98,80,73,14,73,14,32,19,1
26,74,51,77,41,52,85,82,45,59,0
72,56,60,35,34,59,54,10,17,59,0
54,56,15,45,19,33,40,23,4,58,1
99,19,96,8,72,95,27,6,66,50,1
53,89,66,98,39,15,94,8,20,71,1
47,84,94,47,96,40,49,0,16,58,0
83,12,83,53,78,40,55,39,76,43,1
26,74,27,96,10,40,51,69,55,72,0
43,59,68,96,27,68,29,5,82,90,0
85,79,26,97,32,12,42,5,92,14,0
50,29,61,3,84,31,58,45,84,80,0
57,55,79,2,6,7,76,18,24,20,0
97,25,64,34,94,95,23,67,14,49,1
50,24,75,9,73,19,82,35,36,10,1
95,74,68,18,90,37,30,68,14,45,1
29,53,64,98,97,9,60,59,73,57,1
81,16,96,82,56,92,72,55,43,84,1
91,87,25,65,69,96,61,4,42,20,0
30,53,91,59,67,96,40,5,29,68,1
4,87,22,20,43,34,99,7,56,63,1
89,15,18,62,58,25,86,70,60,65,1
37,37,57,92,2,19,50,49,52,36,1
37,88,38,32,50,52,72,68,50,68,0
81,50,93,46,87,23,66,93,2,79,0
79,21,33,20,37,37,73,23,38,44,1
11,98,69,65,52,20,87,71,40,4,0
75,56,58,14,2,27,3,19,34,2,0
16,90,84,23,0,34,38,34,20,11,1
8,71,65,92,44,57,94,4,61,79,0
88,55,26,79,82,2,19,77,55,4,1
19,88,28,32,22,14,41,37,23,69,1
58,73,70,49,7,94,24,30,45,40,1
19,0,55,25,41,29,51,9,96,75,0
9,34,69,87,63,74,29,96,3,33,0
87,83,8,68,71,47,13,88,52,52,1
89,86,66,50,66,80,24,18,73,16,0
90,74,95,99,90,47,76,79,12,65,1
58,33,47,27,19,61,66,68,63,87,0
5,48,33,40,10,42,52,14,59,19,0
3,28,33,74,17,91,43,11,62,72,0
48,23,74,93,46,73,49,19,12,41,0
45,17,54,76,32,36,15,91,38,58,0
9,87,57,65,73,20,69,75,65,52,1
8,99,34,68,89,32,50,83,94,59,1
60,88,55,86,49,88,23,20,42,57,0
46,80,58,4,50,50,13,5,72,55,0
92,51,59,30,76,70,45,25,23,82,0
80,95,70,35,21,25,94,58,60,80,1
16,78,0,84,59,39,45,60,7,89,1
75,67,36,70,85,48,10,64,0,85,1
54,39,98,56,72,88,26,8,32,51,1
86,68,61,95,61,17,14,86,53,35,0
76,32,57,3,44,19,10,48,58,74,1
44,86,95,99,14,61,56,73,6,9,1
16,74,65,45,24,71,2,52,3,32,0
8,4,38,0,57,65,45,67,60,96,0
71,92,67,16,26,62,51,15,20,6,0
55,46,98,72,91,65,95,7,15,47,1
45,3,47,9,66,52,82,71,62,24,1
71,15,98,22,2,73,23,79,25,80,1
27,97,32,87,34,44,10,91,25,43,0
91,94,22,25,21,87,95,59,40,15,1
26,91,36,47,84,77,54,8,21,73,1
70,95,58,5,83,33,21,33,49,94,0
66,14,39,27,44,94,81,85,5,10,0
5,3,74,0,4,50,44,4,82,94,0
78,49,5,56,18,53,49,81,88,0,0
27,64,71,66,83,90,51,33,88,32,1
30,94,74,47,32,87,48,64,97,76,0
18,0,16,27,88,90,37,68,46,44,0
85,23,12,66,20,73,55,48,0,18,1
3,64,84,37,64,51,93,58,61,34,1
85,20,56,95,47,51,36,97,65,26,1
95,23,92,20,32,59,85,60,30,95,1
23,11,80,74,13,99,85,21,24,46,0
93,77,4,95,58,42,20,90,54,74,0
77,21,18,78,97,95,83,84,60,60,1
59,31,71,23,38,65,2,70,44,23,1
89,53,9,86,42,87,57,5,40,1,0
37,32,25,80,88,74,11,34,2,41,0
28,84,38,11,78,62,37,11,98,34,0
78,88,33,98,99,48,42,51,40,42,1
72,52,40,4,14,11,75,88,66,7,0
44,99,58,63,64,91,35,43,72,39,0
64,14,9,25,14,15,97,57,2,2,0
29,97,10,32,77,3,92,88,3,80,0
67,49,19,2,25,81,70,30,89,11,0
25,20,35,86,74,94,78,11,96,66,1
98,23,0,15,84,16,87,48,31,29,1
64,48,54,96,1,84,14,86,31,19,0
48,90,12,22,61,19,55,96,73,64,0
79,64,97,8,62,87,54,76,28,8,1
41,52,36,54,61,95,0,81,3,32,1
88,70,25,36,36,21,44,2,58,55,0
34,75,97,57,55,41,35,97,34,60,0
30,25,80,61,87,79,74,0,24,45,0
91,17,53,83,98,71,86,84,88,57,1
69,63,24,3,27,90,98,20,16,38,0
47,30,64,77,87,84,6,33,18,49,1
34,82,95,35,8,84,95,42,86,1,0
65,6,81,48,89,52,13,12,58,92,1
87,62,67,64,85,30,54,17,97,66,0
57,94,6,83,40,93,85,90,53,86,0
9,21,1,98,28,7,23,38,76,57,1
59,23,21,17,29,54,59,24,2,85,1
99,53,92,78,86,8,1,44,66,83,1
38,62,52,60,73,6,30,38,83,97,0
54,91,61,95,43,18,38,69,73,66,0
18,37,29,53,33,55,49,33,21,97,1
44,62,28,0,33,4,34,4,8,49,1
2,96,94,21,43,78,96,83,87,56,0
29,65,65,2,6,15,66,15,34,65,0
11,12,86,22,12,62,37,27,73,25,0
93,33,41,32,28,42,13,45,52,4,0
76,48,82,73,71,82,72,78,9,53,0
67,13,6,63,58,87,50,9,74,97,0
45,72,83,71,80,11,12,78,47,28,0
21,86,96,0,17,55,11,9,26,94,0
92,35,66,11,18,55,43,84,42,53,0
18,41,33,4,19,8,68,75,54,76,0
36,98,45,20,95,12,81,41,14,53,0
23,60,2,77,27,11,80,46,44,30,0
28,38,82,32,83,64,35,87,17,47,0
13,7,36,38,47,28,2,44,86,48,1
39,31,24,91,99,90,5,15,37,3,0
31,59,63,47,31,40,15,99,76,91,1
32,43,50,28,75,89,27,71,32,50,1
38,18,85,64,62,46,62,21,60,7,1
46,31,66,54,10,11,84,82,67,29,0
60,92,43,86,73,87,4,89,72,55,1
17,13,38,0,70,67,75,58,11,62,0
53,64,22,43,13,85,94,51,13,18,1
49,8,1,25,63,56,86,10,89,31,1
27,16,51,94,89,84,12,73,86,14,0
38,86,37,2,91,44,84,88,47,29,0
7,33,1,40,84,94,46,78,82,51,1
83,94,84,25,93,89,44,52,14,18,1
51,5,72,91,21,18,1,19,95,90,0
96,88,68,48,21,81,88,29,75,56,1
0,25,19,0,80,11,70,80,92,61,0
63,2,99,90,65,23,24,20,94,21,1
57,55,50,94,34,39,25,20,5,48,1
65,45,94,55,65,49,42,5,23,54,0
35,10,2,61,53,95,93,52,67,99,0
80,38,74,34,64,24,3,23,63,83,0
10,78,32,86,90,58,11,18,20,59,0
51,80,9,80,2,13,70,66,54,1,0
42,48,71,59,15,85,61,92,63,4,1
56,77,37,66,42,96,68,40,53,97,0
79,93,55,58,30,34,67,34,91,46,1
27,1,21,21,94,93,1,5,85,21,1
66,9,98,30,22,61,62,50,98,91,1
7,0,73,69,12,94,33,86,33,57,1
97,50,28,93,67,74,28,78,95,61,1
63,57,75,1,68,58,15,20,62,33,0
51,94,77,68,29,86,47,43,40,40,1
81,33,90,30,92,77,12,6,44,86,0
78,29,11,57,3,27,65,91,18,75,1
10,11,52,69,64,7,76,26,56,37,1
23,14,80,84,6,36,51,60,84,71,0
6,56,85,53,13,93,70,5,11,72,1
12,9,81,65,29,84,88,2,32,33,0
56,13,16,97,74,18,23,41,65,27,0
61,80,81,22,77,19,74,10,83,62,0
26,53,26,63,99,86,15,15,98,39,0
48,44,81,63,77,10,82,34,62,73,0
14,73,16,99,19,32,52,37,46,34,1
15,64,86,62,45,25,68,40,8,61,0
64,86,21,19,21,16,77,4,57,61,1
54,21,84,25,73,14,61,91,92,55,1
61,48,34,9,56,91,47,69,51,26,1
62,22,20,10,19,32,90,86,97,93,0
67,96,81,33,15,98,85,12,56,7,0
71,31,2,92,38,76,76,21,57,61,1
19,99,65,64,87,59,95,49,87,35,0
6,97,77,73,90,85,84,86,52,24,1
0,91,74,87,17,53,74,10,82,77,0
72,54,20,95,59,47,55,89,18,41,0
57,4,8,52,10,45,79,17,93,72,1
96,87,13,3,22,4,54,72,14,74,0
10,77,67,15,2,76,19,84,36,31,0
46,31,68,56,82,97,84,69,99,1,0
31,10,21,24,36,71,61,42,95,88,1
60,18,71,99,11,11,6,19,43,50,1
89,35,92,27,11,59,31,63,70,51,1
24,96,10,31,61,52,77,30,84,2,0
40,51,45,24,28,26,65,99,17,39,0
23,30,99,64,14,59,27,97,43,32,1
2,26,48,25,93,73,67,23,62,70,0
77,15,38,59,66,92,1,91,56,37,1
71,2,50,7,45,30,70,48,34,41,1
24,88,83,17,46,82,22,80,44,70,0
94,27,51,59,37,35,49,48,12,42,1
2,45,32,74,90,12,15,87,49,41,0
16,62,54,63,16,8,42,68,53,39,0
78,66,23,22,88,49,9,4,31,26,0
89,46,98,72,61,62,84,29,1,71,1
